Eigvals	159
0.031568054477456156	0.010435220211807957	0.005524356644869289	0.00430506385548864	0.002470914232177621	0.001996451845465874	0.0014509902162714236	0.0009511641330015924	0.0007876088397533645	0.0006351071469022848	0.0004326188886975696	0.00037099925635365304	0.00027686803953469626	0.00021710959521322511	0.00017152124664067967	0.00014508575780397982	0.00010733658958137502	9.411589569319895e-05	7.760044677173998e-05	7.308617273333456e-05	5.8777647093774706e-05	5.003780085407544e-05	4.834762049299425e-05	3.569997717067902e-05	3.249147038873982e-05	2.507678061312489e-05	2.3069161524994137e-05	1.8878962734409505e-05	1.4131152552924873e-05	1.2416449173406658e-05	1.1303076730847455e-05	1.0018672498631446e-05	8.220426914711169e-06	6.658115679008727e-06	3.4130030057176393e-06	3.1363754784557397e-06	1.981202119760375e-06	1.6631822540239463e-06	1.3140323758002876e-06	1.1620732884723233e-06	7.944270388739207e-07	4.923183008365054e-07	4.177216498050882e-07	2.330441903394092e-07	1.2773812791603181e-07	3.589799786659706e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	159
0.5054028535868879	0.16706731409823336	0.08844465263269571	0.06892384068177328	0.03955920390351709	0.03196308662188327	0.023230275288391077	0.015228086589618708	0.012609575145211325	0.010168031248396001	0.006926205129919653	0.005939678131690147	0.0044326424153813965	0.003475912937245421	0.0027460459295927256	0.0023228151757439678	0.001718453023687351	0.0015067904259097589	0.0012423789773317448	0.0011701056928785447	0.0009410269672947741	0.0008011024992662145	0.0007740428026296359	0.0005715547135770741	0.0005201866926398641	0.00040147790829797635	0.0003693360347219095	0.0003022511775486507	0.0002262389920107418	0.00019878668316850807	0.00018096165027089097	0.00016039840762365653	0.00013160859258414055	0.00010659607376456142	5.464199447647813e-05	5.021320264964285e-05	3.171893933388741e-05	2.662745839529198e-05	2.103758763180326e-05	1.860473082021678e-05	1.2718734146261377e-05	7.88198950598961e-06	6.68770113683378e-06	3.7310249478153585e-06	2.0450805546700176e-06	5.747250142637291e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	159	159
S1-female-1	-0.004101787824300244	8.955483871653642e-05	-0.0017304609513913135	0.0005506137830907701	-0.0019345369494406836	0.002377259934708422	-0.0006971387461669327	0.0003862385361582237	6.628540981885831e-05	0.0005122695907290299	-3.902016335548984e-05	-0.0001929618293984802	-0.0002917017434873235	-0.00010033735741398622	-0.0001369629557660111	3.6915798837133285e-05	7.465381039487109e-05	-0.0002126487220420756	-0.00040695375563526285	-2.7034454433157095e-05	0.00031572140847292685	-8.566403932867442e-05	0.0001231779369818985	0.00014665569505720204	-5.4783139929121005e-05	-0.0003641846615043567	3.124702576697036e-05	8.61452760646067e-05	-5.7093131457080915e-05	0.00016197382305607684	-4.697701124713313e-05	-0.0002229432408547487	-0.0002667759150852213	-0.00039683214886343765	-3.9533443692320497e-05	-5.262240066460841e-05	-0.00023883626979584178	-0.0001597686369158336	0.00021416078690639762	3.5288175769831644e-05	0.00020795319396875963	-0.00012602370721149852	-0.00011452829447200112	-6.66895192052725e-05	0.0001568685730047849	5.493104822094503e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
S1-female-2	-0.00415028340514812	8.153338988479867e-05	-0.001849091666605756	0.0005444124961382948	-0.0018405457589436875	0.0024684605104509662	-0.0007364723559516417	0.0008794643815927432	6.181796637244347e-05	0.0005521225611171258	-5.773337872949513e-05	-0.00011546859800664319	-0.00039485102713112443	-0.0002655527021511868	-0.00017940625130452389	-0.00014117500615352512	2.8030872810506877e-05	-7.426481199806868e-05	-3.611943719615246e-05	-9.167952717799223e-06	-8.003893929387358e-05	-2.6124323703065206e-05	2.8142036872349625e-05	1.6818592129258976e-05	6.172652405469497e-06	1.0859044768939074e-05	-3.636563365884473e-05	-6.515730931860704e-05	-3.484455282512439e-05	-2.8554860234651946e-05	3.07501627331484e-05	4.521442932032388e-05	1.4931073130239875e-05	7.841953389288594e-06	1.9660418018208217e-06	3.838494710768386e-06	2.0048721934138493e-05	6.0722180451198604e-06	-9.00728132114442e-06	5.731676125782614e-06	-4.697139292977465e-06	-1.2982363652256727e-06	8.429625818082842e-06	1.5566612352393192e-07	3.146339147173688e-06	1.936484804621444e-06	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
S1-female-3	0.007254354276708209	-0.0016501161452408502	0.00366125036578459	-0.011718912388520896	-0.004581291970334989	-0.018215215066967903	0.009746007304411637	0.002910098379992492	-0.0026893532781032854	-0.0018898128847772678	0.0015680113621867335	-0.001997234833272931	-0.0010224005962934455	-0.0003482813346815087	-0.0011387881462793519	-0.0004333778396578784	-0.0014152504673240985	-0.0003228347811160557	0.0002981217547714635	-0.0007219459330575611	-0.0006052567259559952	0.0005506723405222009	0.0004877394362314542	0.00016729221759129216	0.00031179510704330187	0.00031846135665232565	0.0004028898133141804	0.00014990106578808773	1.4684641426536163e-06	-6.58233749102031e-05	0.0001601140927486543	9.463504562850949e-05	8.383643209106111e-05	-9.544586749351916e-05	0.00010755561774639742	-4.921843029580707e-05	-1.5899896261250666e-05	-1.712215232566828e-05	-2.203953139347814e-05	6.311348536680782e-06	-5.389178757872377e-06	-1.485656109731209e-05	4.280508575521555e-06	2.0343229307031937e-06	-1.2304872872199413e-07	-6.422728679090901e-07	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
S1-male-1	-0.0026853721077876157	-0.0004889310473289027	-0.0010196052440414	-0.0006357627315813274	-0.0017150249776219045	0.0026473803156332886	-0.0012419243576635014	0.0006628162250462207	0.0007601659455125145	-0.001346994131424173	-5.109352164019148e-05	-0.00031487346641105753	-0.001269866317520158	0.00011004515226681455	6.767637336401598e-05	-0.0007633920151691518	-0.0010181670582403738	0.000495876820731296	4.408091242795703e-05	-0.000288240888019292	0.0003034544343955205	-0.0009747750979931592	-0.0008255378037205255	0.00063170557098415	0.0007132163878911504	-0.0004295768668153382	-5.013344598591443e-05	0.0003979690374623089	-0.00020228802968142695	9.19088615218651e-06	-0.00020942836232528628	3.50769009057606e-05	-0.00033345269722920013	-0.00023003896876590596	0.00019852237553656592	3.899742038269259e-05	-0.0001302756591534928	-1.64247733593243e-05	8.230033052200207e-05	6.566418623778345e-07	-9.76617702066608e-05	-1.222096439637055e-05	5.7093694323735907e-05	-8.486552736928025e-06	-4.862575985308368e-05	7.2784911442063354e-06	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
S1-male-2	-0.005634263846445289	0.0016458727342594113	-0.0016294010032666332	-0.0011747557108784347	0.00016863924565698772	0.0017889156974666798	0.0006423487910916486	0.00013737078502634942	0.0016541147125633425	0.0003495071725223229	-0.0008293336388692463	0.0036086072786142877	0.001123055493603971	-0.0006061378327886498	0.0005690853529069643	0.00022310647955762946	0.0004977136624292862	0.00011273271491296327	0.00036042229059049806	0.00021463320337061214	-0.0003477419810512012	0.0008613980911743467	-0.00026610680924093197	-0.00013274709153755744	0.0005056542415461281	-0.00010721389068750811	-0.00012286420591037283	-9.027563259022966e-05	0.0007480280656104892	0.00032755502614411605	-0.0002731735122529368	0.0005638794277903038	-0.0001890163308316813	-0.0003072987953799345	-0.00025382460993158797	0.0004917479836905361	0.00019442852502799386	-1.5516271873262698e-05	-1.8648605824565076e-05	-5.014314634313592e-05	2.954995406468495e-05	-8.069898355966802e-05	5.576571630466515e-05	-4.7501757606221726e-05	2.427076539304336e-05	2.7436505130034085e-06	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
S10-female-1	-0.004150283405148118	8.153338988475295e-05	-0.0018490916666058061	0.0005444124961383151	-0.0018405457589437124	0.002468460510450973	-0.0007364723559516905	0.0008794643815927038	6.181796637243227e-05	0.0005521225611171835	-5.7733378729484844e-05	-0.00011546859800676448	-0.00039485102713119165	-0.00026555270215121115	-0.00017940625130441322	-0.00014117500615347452	2.80308728104095e-05	-7.426481199798679e-05	-3.611943719636647e-05	-9.167952717774752e-06	-8.003893929384798e-05	-2.612432370317311e-05	2.8142036872346518e-05	1.681859212918303e-05	6.1726524055254885e-06	1.0859044769105363e-05	-3.636563365877487e-05	-6.515730931849063e-05	-3.484455282513918e-05	-2.8554860234548353e-05	3.075016273320926e-05	4.521442932037697e-05	1.4931073130405499e-05	7.841953389366936e-06	1.9660418018224493e-06	3.838494711265287e-06	2.0048721933408828e-05	6.072218043414154e-06	-9.007281321547233e-06	5.731676126654027e-06	-4.697139292834242e-06	-1.298236365377495e-06	8.429625818390565e-06	1.5566612336211332e-07	3.1463391438630165e-06	1.936484801583688e-06	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
S10-female-2	-0.003993101887779619	7.365123497780081e-05	-0.001512067677390316	0.0006179891341734864	-0.0021588900103056926	0.0021709285730194313	-0.0005533067195147765	-0.0006140145774101116	-4.889133139907801e-05	0.0005498093229083364	-0.0002948303953917889	-0.00031747605979828283	-1.5131617295590147e-05	0.00011987946412177755	-2.1953148753143715e-05	0.000167104455104421	0.0004048574847662411	-0.0003212226266005907	-0.001255912879815051	-0.0002560563018983491	0.0008860117549958332	-0.00021400245990179444	0.00019612171667375292	0.00019561071515276367	-0.00029490173170819504	-0.000860478723070296	0.00012136045004642546	-4.0569776253454115e-06	0.00034788847009576036	0.00025086543157266266	5.453658005269743e-05	-0.000237546409851737	-0.0004794027205878272	-0.0002586298727290693	0.00027371610096986763	0.00019558695779350773	-1.9656697681937667e-05	0.00020442850562141937	-0.00016933800160765224	-0.00019040410822368224	-0.00011496320000752227	0.00010050775361450639	1.2759147467768419e-05	4.504633840845202e-05	-6.596308034833991e-05	-3.3831034526535457e-06	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
S10-Female-3	0.011555076860489935	0.0030142861727058576	0.004118738062142881	-0.009843091380836836	-0.004370021918160315	-0.0023408819809836	0.0014830664974034935	0.0003731139287679889	0.0007218598163545705	0.0006462334293289103	0.00031151881695632344	0.003764140717787057	0.002780502299791385	0.004615681371678795	0.00011107215237900463	0.0019693341854441168	0.001115506994729453	-0.0002833568583740417	0.0005169798184579056	0.0009598634142005588	0.000734676917985781	-0.0010560690339618101	0.00015299433211351653	0.0014109800797773482	-0.0004036310464437267	0.0010668697810077591	-0.0004270278347485687	-4.3352541032748985e-05	0.0002492831256379033	0.0004773407035945074	-0.00044717930560588036	-3.73351136436755e-05	-0.00010090678939570672	0.00014397228367807064	2.902422241007981e-05	-0.00011347125789487386	6.078792045231474e-05	-5.475328491932135e-05	2.4367235894380658e-05	-4.828761024981526e-05	-2.988285955536753e-05	1.519016207588583e-06	3.435530688444617e-05	-9.543370638412922e-06	-1.6329957806235715e-06	1.5776258496709522e-07	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
S10-male-1	-0.004125913994831879	8.885563828731511e-05	-0.0017889039299488318	0.0005383495096632395	-0.0018781132809343425	0.0024237487395715658	-0.0007155513036292261	0.0006315018545520303	7.654797073881074e-05	0.0005353591000650308	-2.653638587789847e-05	-0.00016243097918244888	-0.0003623692989873583	-0.0001551705484700257	-0.000155462025719441	-6.624003407396536e-05	1.082363163512632e-06	-0.0001924802439401625	-0.0001873371346081326	5.7633854453368584e-06	0.00012077804129813866	-8.658684232118791e-05	7.669218113811992e-05	0.0001034459454790263	-8.306994872409408e-06	-0.0002283713092668817	-6.927743954745976e-06	2.4284351406534713e-05	-5.081747810659951e-05	0.00010689500856976745	-1.4867539683170318e-05	-9.164396501638924e-05	-0.00013576276828871766	-0.0002521025372233343	-0.00011196962569066296	-2.2656439854981574e-05	-0.0001732390261095566	-0.00010244907004880368	0.0001432794956583522	0.00020259520634957666	5.5891959140356254e-05	-4.9710115119659855e-05	5.862832583812262e-05	8.789011921836538e-06	-0.0001389286900118214	-8.652818252343052e-05	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
S10-male-2-	-0.004441132813975977	0.0007134695137357084	-0.0011800929346303553	0.00011029745571891203	-0.0013670716313223539	0.0012855422255728436	0.00031559624409835315	-0.0034466133138392886	0.0004942546311295021	0.0004831360615652887	-0.0012697250457157532	0.0015168496962415336	0.0007928534470199123	-0.0001709377127467882	0.0011182087206792852	0.001393772331640857	0.0004752211925243333	-0.0013119018288178781	-0.00036196140321597894	-0.0006853457377917895	0.00036668684606348784	-0.001065265843782412	6.003714413329188e-05	-0.0008603924867653463	-8.58094612939788e-05	0.0003454764268827024	-6.893763072379545e-05	-0.0003621624033599729	0.00020875998434649517	-0.00037429007054821944	-0.0006718197677085111	3.3077200913217455e-05	0.00013016420583930865	0.00047416347937773493	0.00011791935460740565	0.00018367474913061555	-0.00015293395241150064	-0.00011705353480828128	0.0002536442037659649	-6.701657385190348e-05	6.403948175325796e-05	1.5302983740557452e-05	-1.646597296938102e-05	2.5512666456270483e-05	-2.5237729080453696e-05	-2.6818220541148476e-06	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
