	S1-female-1	S1-female-2	S1-female-3	S1-male-1	S10-female-2	S10-Female-3	S10-male-1	S10-male-2-	S2-female-2	S2-male-1	S2-male-2	S2014F_E2-2-A-F	S2014F_E2-2-B-F	S2014F_E2-2-C-F	S2014F_E2-3-A-F	S2014F_E2-3-B-F	S2014F_E2-3-C-F	S2014F_E5-2-A-F	S2014F_E5-2-A-F_plate2	S2014F_E5-2-B-F	S2014F_E5-3-B-F	S2014F_E5-3-C-F	S2014F_E5-C-2-F	S2014F_E7-1-A-F	S2014F_E7-2-C-F	S2014F_E7-3-A-F	S2014F_E7-3-B-F	S2014F_E7-3-C-F	S2014F_E9-2-A-F	S2014F_E9-2-B-F	S2014F_E9-2-C-F	S2014F_E9-3-A-F	S2014F_E9-3-B-F	S2014F_E9-3-C-F	S2014m_E2-1-A-F	S2014M_E2-1-A-M	S2014m_E2-1-B-F	S2014M_E2-1-B-M	S2014m_E2-1-C-F	S2014m_E2-1-C-M	S2014m_E2-2-A-M	S2014m_E2-2-B-M	S2014m_E2-2-C-M	S2014m_E2-3-A-M	S2014m_E2-3-B-M	S2014m_E2-3-C-M	S2014m_E5-1-A-F	S2014M_E5-1-A-M	S2014m_E5-1-B-F	S2014M_E5-1-B-M	S2014m_E5-1-C-F	S2014M_E5-1-C-M	S2014m_E5-2-A-M	S2014m_E5-2-B-M	S2014m_E5-3-A-M	S2014m_E5-3-B-M	S2014m_E5-3-C-M	S2014m_E7-1-A-M	S2014m_E7-1-B-F	S2014m_E7-1-B-M	S2014m_E7-1-C-F	S2014m_E7-1-C-M	S2014m_E7-2-A-F	S2014m_E7-2-A-M	S2014m_E7-2-B-F	S2014m_E7-2-B-M	S2014m_E7-2-C-M	S2014m_E7-3-A-M	S2014M_E7-3-B-M	S2014m_E7-3-C-M	S2014M_E9-1-A-M	S2014m_E9-1-B-F	S2014M_E9-1-B-M	S2014m_E9-1-C-F	S2014M_E9-1-C-M	S2014M_E9-2-A-M	S2014m_E9-2-B-M	S2014m_E9-2-C-M	S2014m_E9-3-A-M	S2014m_E9-3-B-M	S2014m_E9-3-C-M	S2014m_E9-A-1-F	S2017t1_E11-T1a-Female	S2017t1_E11-T1a-Male	S2017t1_E11-T1b-Female	S2017t1_E11-T1b-Male	S2017t1_E13-T1a-Female	S2017t1_E13-T1a-Male	S2017t1_E13-T1b-Female	S2017t1_E13-T1b-Male	S2017t1_E14-T1a-Female	S2017t1_E14-T1a-Male	S2017t1_E14-T1b-Female	S2017t1_E14-T1b-Male	S2017t1_E16-T1a-Female	S2017t1_E16-T1b-Female	S2017t1_E17-T1a-Female	S2017t1_E17-T1a-Male	S2017t1_E17-T1b-Male	S2017t1_E19-T1a-Male	S2017t1_E19-T1b-Male	S2017t1_E23-T1a-Female	S2017t1_E23-T1a-Male	S2017t1_E23-T1b-Male	S2017t1_E30-T1a-Female	S2017t1_E30-T1a-Male	S2017t2_E11-T2a-Male_C7D5_5f	S2017t2_E11-T2a-Male	S2017t2_E11-T2b-Female	S2017t2_E11-T2b-Male	S2017t2_E13-T2a-Female	S2017t2_E13-T2a-Male	S2017t2_E13-T2b-Female	S2017t2_E13-T2b-Male	S2017t2_E14-T2a-Female	S2017t2_E14-T2a-Male	S2017t2_E14-T2b-Female	S2017t2_E14-T2b-Male	S2017t2_E16-T2a-Female	S2017t2_E16-T2a-Male	S2017t2_E16-T2b-Female	S2017t2_E16-T2b-Male	S2017t2_E17-T2a-Female	S2017t2_E17-T2a-Male	S2017t2_E17-T2b-Female	S2017t2_E17-T2b-Male	S2017t2_E19-T2a-Female	S2017t2_E19-T2a-Male	S2017t2_E19-T2b-Female	S2017t2_E19-T2b-Male	S2017t2_E23-T2a-Female	S2017t2_E23-T2a-Male	S2017t2_E23-T2b-Female	S2017t2_E23-T2b-Male	S2017t2_E30-T2a-Female	S2017t2_E30-T2a-Male	S2017t2_E30-T2b-Female	S2017t2_E30-T2b-Male	S2017t3_E11-T3a-Female	S2017t3_E11-T3a-Male	S2017t3_E16-T3b-Female	S2017t3_E16-T3b-Male	S2017t3_E17-T3a-Female	S2017t3_E17-T3a-Male	S2017t3_E30-T3b-Female	S2017t3_E30-T3b-Male	S2017t3F_E11-T3b-Female	S2017t3F_E13-T3a-Female	S2017t3F_E13-T3b-Female	S2017t3F_E14-T3a-Female	S2017t3F_E14-T3b-Female	S2017t3F_E16-T3a-Female	S2017t3F_E17-T3b-Female	S2017t3F_E19-T3a-Female	S2017t3F_E19-T3b-Female	S2017t3F_E23-T3a-Female	S2017t3F_E23-T3b-Female	S2017t3F_E30-T3a-Female	S2017t3M_E11-T3b-Male	S2017t3M_E13-T3a-Male	S2017t3M_E14-T3a-Male	S2017t3M_E14-T3b-Male	S2017t3M_E16-T3a-Male	S2017t3M_E17-T3b-Male	S2017t3M_E19-T3a-Male	S2017t3M_E19-T3b-Male	S2017t3M_E23-T3a-Male	S2017t3M_E23-T3b-Male	S2017t3M_E30-T3a-Male	S3-female-3	S3-male-1	S3-male-2	S4-male-2	S4-male-3	S5-female-1	S5-male-1	S5-male-2	S5-male-3	s6-Female-1	S6-female-2	S6-female-3	S6-male-3	S7-female-2	S7-female-3	S7-male-2	S7-male-3	S8-female-2	S8-female-3	S8-male-1	S8-male-2	S8-male-3	S9-female-1	S9-female-3	S9-male-2
S1-female-1	0	0.02054628543555737	0.1709998100996017	0	0.03479990363121033	0.1423338949680328	0.02704041823744774	0.03479990363121033	0.004708191379904747	0.01580328494310379	0.02555525675415993	0.1869401931762695	0.1757405996322632	0.1942710727453232	0.2222403734922409	0.1698595732450485	0.2168717831373215	0.08088891953229904	0.1896111816167831	0.1993844211101532	0.2193500548601151	0.2418660521507263	0.2204594165086746	0.1993844211101532	0.1934830993413925	0.2204831838607788	0.2200232744216919	0.2344796806573868	0.1757405996322632	0.1795145720243454	0.1859297305345535	0.1680789887905121	0.1905404031276703	0.2155064642429352	0.2086188346147537	0.2122533470392227	0.1757405996322632	0.1795145720243454	0.2030613273382187	0.1800648421049118	0.1757405996322632	0.1993844211101532	0.1757405996322632	0.2038827538490295	0.2168717831373215	0.1869401931762695	0.06184270977973938	0.1757405996322632	0.1757406145334244	0.2041726410388947	0.1795145869255066	0.1757405996322632	0.04207047820091248	0.03767924010753632	0.2261094152927399	0.1993844211101532	0.219337061047554	0.1832288950681686	0.2425782084465027	0.2026076018810272	0.2022614032030106	0.2035460621118546	0.2006539106369019	0.2069279104471207	0.1845636963844299	0.2069279104471207	0.1896212995052338	0.2003577500581741	0.1793772280216217	0.218128576874733	0.1993844211101532	0.1757405996322632	0.1718880385160446	0.1859287619590759	0.1757406145334244	0.2425782084465027	0.1982701569795609	0.1757405996322632	0.2449840605258942	0.2449840605258942	0.2048873901367188	0.1757406145334244	0.1960159093141556	0.1996472775936127	0.2189935147762299	0.2146640866994858	0.2462429851293564	0.2051470726728439	0.2011614590883255	0.2216987609863281	0.07271058857440948	0.09792456775903702	0.05583854392170906	0.07418854534626007	0.2497147172689438	0.2166925668716431	0.2376350164413452	0.2383276671171188	0.2186519354581833	0.05204995349049568	0.2063810378313065	0.2026143819093704	0.03779672458767891	0.07003366947174072	0.0882285013794899	0.2497147172689438	0.1882957369089127	0.1001338809728622	0.2016594856977463	0.2143750339746475	0.1864951699972153	0.1840430051088333	0.2874182462692261	0.2425782084465027	0.1906527876853943	0.1832288801670074	0.2147092968225479	0.04642181470990181	0.2038827389478683	0.06375386565923691	0.2216554433107376	0.2016594409942627	0.05953318253159523	0.07449072599411011	0.2069279253482819	0.06974762678146362	0.1981191784143448	0.218128576874733	0.05529867857694626	0.2070753872394562	0.07870554178953171	0.2143559604883194	0.1908569931983948	0.2276189476251602	0.1840430051088333	0.05601012706756592	0.04686271026730537	0.07097532600164413	0.2166697531938553	0.1907263398170471	0.2018372416496277	0.1907263398170471	0.2078362703323364	0.1832634061574936	0.171773836016655	0.1832288950681686	0.2148214876651764	0.1981913596391678	0.2078362703323364	0.2078362703323364	0.2005505710840225	0.2113092541694641	0.07632885873317719	0.2006539106369019	0.1908322125673294	0.218026265501976	0.1981913596391678	0.194271057844162	0.198191374540329	0.1907263398170471	0.2018372416496277	0.1981913596391678	0.1159368082880974	0.07284587621688843	0.1908322125673294	0.218128576874733	0.1907263398170471	0.1891209185123444	0.168646901845932	0.04709583893418312	0.003144732676446438	0.09565075486898422	0.1709998100996017	0.01580328494310379	0.01101860217750072	0	0.1450310051441193	0.08805436640977859	0.1450310051441193	0.01105524320155382	0.1675478667020798	0.1450310051441193	0	0.003144732676446438	0.003144732676446438	0.1795018315315247	0.03479990363121033	0.01580453477799892	0.0286659449338913	0.01101862173527479	0.1608118414878845	0.1558877974748611	0.01101862918585539	0.03959440067410469
S1-female-2	0.02054628543555737	0	0.1915461122989655	0.02054628543555737	0.01455263514071703	0.1628801673650742	0.04703112319111824	0.01455263514071703	0.0251577403396368	0.03602486848831177	0.04567201435565948	0.1929420828819275	0.181739330291748	0.2135731279850006	0.2408724129199982	0.1897464394569397	0.2228705734014511	0.06254749000072479	0.1956134885549545	0.1830531060695648	0.2253478467464447	0.2272376865148544	0.2264567166566849	0.1830531060695648	0.1994857490062714	0.2264804542064667	0.2387084066867828	0.2404688000679016	0.181739330291748	0.1855146288871765	0.1919314116239548	0.1880085319280624	0.2099318206310272	0.2348389029502869	0.192475900053978	0.1962598413228989	0.181739330291748	0.1855146288871765	0.1868811994791031	0.1804823726415634	0.181739330291748	0.1830531060695648	0.181739330291748	0.2229545563459396	0.2228705734014511	0.1929420828819275	0.08159065246582031	0.181739330291748	0.1817393451929092	0.2048542201519012	0.1855146586894989	0.181739330291748	0.04701433703303337	0.04261203855276108	0.2321038693189621	0.1830531060695648	0.2253348678350449	0.1892300099134445	0.2271279841661453	0.2087851315736771	0.2219202816486359	0.2097594738006592	0.2066564708948135	0.1909059584140778	0.2040983289480209	0.1909059584140778	0.2090347409248352	0.2195139974355698	0.1990360766649246	0.2243378758430481	0.1830531060695648	0.181739330291748	0.191726341843605	0.1919304430484772	0.1817393451929092	0.2271279841661453	0.2042728513479233	0.181739330291748	0.2636966705322266	0.2636966705322266	0.2244814932346344	0.1817393451929092	0.2020869553089142	0.2057182192802429	0.238240048289299	0.2207319438457489	0.2313432544469833	0.2113242447376251	0.1847096681594849	0.2279064208269119	0.07777180522680283	0.1030313298106194	0.06086352467536926	0.07925271987915039	0.2345571666955948	0.2359957844018936	0.2436899244785309	0.2444885671138763	0.2248610109090805	0.03252725675702095	0.2123828083276749	0.2087919116020203	0.03666927292943001	0.07519084960222244	0.06980854272842407	0.2345571666955948	0.2051330208778381	0.1052953749895096	0.2078015804290771	0.2205857932567596	0.1869783997535706	0.1845012903213501	0.2887967228889465	0.2271279841661453	0.1966552138328552	0.1892299801111221	0.2207088768482208	0.0513763353228569	0.2229545265436172	0.06874781847000122	0.2278631329536438	0.2076619118452072	0.06451797485351562	0.07376919686794281	0.1909059584140778	0.05095430463552475	0.2041218727827072	0.2243378758430481	0.06027400121092796	0.2131453454494476	0.08385808020830154	0.2205667346715927	0.1968594342470169	0.2338233590126038	0.1845012903213501	0.0550895594060421	0.04584363102912903	0.07598428428173065	0.2010428458452225	0.1967287659645081	0.207839697599411	0.1967287659645081	0.213837742805481	0.1892645210027695	0.1916148513555527	0.1892300099134445	0.2208210080862045	0.2041940540075302	0.213837742805481	0.213837742805481	0.206553116440773	0.2173098921775818	0.08134840428829193	0.2066564708948135	0.1968346536159515	0.2242356091737747	0.2041940540075302	0.2135731130838394	0.2041940689086914	0.1967287659645081	0.207839697599411	0.2041940540075302	0.1210203394293785	0.07790736854076385	0.1968346536159515	0.2243378758430481	0.1967287659645081	0.1953343451023102	0.1746424287557602	0.02736642584204674	0.02362640574574471	0.07702600210905075	0.1915461122989655	0.03602486848831177	0.01587755419313908	0.02054628543555737	0.1655126810073853	0.09309548139572144	0.1655126810073853	0.009597169235348701	0.1735427975654602	0.1655126959085464	0.02054628543555737	0.02362640574574471	0.02362640574574471	0.1855018883943558	0.01455263514071703	0.03602607920765877	0.04921222850680351	0.01587757281959057	0.1668027192354202	0.1761093884706497	0.01587758027017117	0.04468014091253281
S1-female-3	0.1709998100996017	0.1915461122989655	0	0.1709998100996017	0.2057997137308121	0.03342321887612343	0.1934163272380829	0.2057997137308121	0.1749028861522675	0.1841007322072983	0.184538796544075	0.09050834178924561	0.075973741710186	0.1009903475642204	0.1368227154016495	0.06940072029829025	0.129044845700264	0.2437233924865723	0.09396538883447647	0.1030627861618996	0.1322156339883804	0.1578384935855865	0.1336340308189392	0.1030627861618996	0.09897039085626602	0.1336643844842911	0.1339962482452393	0.1515076607465744	0.075973741710186	0.08087857812643051	0.08919956535100937	0.06708493828773499	0.09618183970451355	0.07532888650894165	0.09334452450275421	0.09822625666856766	0.075973741710186	0.08087859302759171	0.1078407093882561	0.0811673179268837	0.075973741710186	0.1030627861618996	0.075973741710186	0.1133474111557007	0.129044845700264	0.09050834178924561	0.1844629943370819	0.0759737566113472	0.0759737640619278	0.04534025117754936	0.08087859302759171	0.0759737566113472	0.2071804106235504	0.2035460621118546	0.1408485174179077	0.1030628010630608	0.1321990191936493	0.08569890260696411	0.09141086786985397	0.05559465661644936	0.05676401779055595	0.04517173394560814	0.1082198992371559	0.1128574684262276	0.08846402913331985	0.1128574684262276	0.0949961319565773	0.1088208481669426	0.08175225555896759	0.06605429947376251	0.1030627861618996	0.075973741710186	0.07203695923089981	0.08919830620288849	0.0759737491607666	0.09141086786985397	0.1051480025053024	0.075973741710186	0.1057079806923866	0.1057079806923866	0.06045397743582726	0.0759737491607666	0.08083830773830414	0.08569174259901047	0.08019720017910004	0.1056834533810616	0.1113392189145088	0.05917529761791229	0.08330369740724564	0.07114382088184357	0.2181233763694763	0.239570289850235	0.2037661969661713	0.2193808406591415	0.1016610041260719	0.07698573172092438	0.1360209733247757	0.1055619120597839	0.06680093705654144	0.2199936509132385	0.1155888587236404	0.05560426041483879	0.2041726410388947	0.184868186712265	0.2201435267925262	0.1016610041260719	0.3153239786624908	0.2268454879522324	0.06575115025043488	0.06069363281130791	0.08951490372419357	0.08633405715227127	0.2092123478651047	0.09141086786985397	0.09531252086162567	0.08569888770580292	0.1262755393981934	0.2107817381620407	0.1133473664522171	0.2251264303922653	0.07108211517333984	0.109514907002449	0.2216332256793976	0.1892722100019455	0.1128574758768082	0.2345559298992157	0.104953296482563	0.06605429947376251	0.218128576874733	0.0955965593457222	0.1994370073080063	0.06066634878516197	0.09557657688856125	0.07956355065107346	0.08633405715227127	0.204393282532692	0.2116710245609283	0.2311031669378281	0.1254627853631973	0.09540766477584839	0.1097438409924507	0.0954076424241066	0.1174586489796638	0.08574365824460983	0.07188861072063446	0.08569888770580292	0.1264192759990692	0.1050463914871216	0.1174586489796638	0.117458663880825	0.1080868169665337	0.1219168305397034	0.2355339825153351	0.1082198992371559	0.09554453194141388	0.06590833514928818	0.1050464063882828	0.1009903326630592	0.1050464138388634	0.09540765732526779	0.1097438409924507	0.105046384036541	0.2683150470256805	0.21823850274086	0.09554453194141388	0.06605429947376251	0.09540765732526779	0.02436442486941814	0.06673495471477509	0.2159172594547272	0.1736067980527878	0.2132921665906906	0	0.1841007322072983	0.181480661034584	0.1709998100996017	0.03696541488170624	0.2452384680509567	0.03696541488170624	0.1820550411939621	0.06530129909515381	0.03696543723344803	0.1709998100996017	0.1736067980527878	0.1736067980527878	0.08086206763982773	0.2057997137308121	0.1841017603874207	0.1465344280004501	0.1814806908369064	0.05650091916322708	0.05118665844202042	0.1814806759357452	0.1574027836322784
S1-male-1	0	0.02054628543555737	0.1709998100996017	0	0.03479990363121033	0.1423338949680328	0.02704041823744774	0.03479990363121033	0.004708191379904747	0.01580328494310379	0.02555525675415993	0.1869401931762695	0.1757405996322632	0.1942710727453232	0.2222403734922409	0.1698595732450485	0.2168717831373215	0.08088891953229904	0.1896111816167831	0.1993844211101532	0.2193500548601151	0.2418660521507263	0.2204594165086746	0.1993844211101532	0.1934830993413925	0.2204831838607788	0.2200232744216919	0.2344796806573868	0.1757405996322632	0.1795145720243454	0.1859297305345535	0.1680789887905121	0.1905404031276703	0.2155064642429352	0.2086188346147537	0.2122533470392227	0.1757405996322632	0.1795145720243454	0.2030613273382187	0.1800648421049118	0.1757405996322632	0.1993844211101532	0.1757405996322632	0.2038827538490295	0.2168717831373215	0.1869401931762695	0.06184270977973938	0.1757405996322632	0.1757406145334244	0.2041726410388947	0.1795145869255066	0.1757405996322632	0.04207047820091248	0.03767924010753632	0.2261094152927399	0.1993844211101532	0.219337061047554	0.1832288950681686	0.2425782084465027	0.2026076018810272	0.2022614032030106	0.2035460621118546	0.2006539106369019	0.2069279104471207	0.1845636963844299	0.2069279104471207	0.1896212995052338	0.2003577500581741	0.1793772280216217	0.218128576874733	0.1993844211101532	0.1757405996322632	0.1718880385160446	0.1859287619590759	0.1757406145334244	0.2425782084465027	0.1982701569795609	0.1757405996322632	0.2449840605258942	0.2449840605258942	0.2048873901367188	0.1757406145334244	0.1960159093141556	0.1996472775936127	0.2189935147762299	0.2146640866994858	0.2462429851293564	0.2051470726728439	0.2011614590883255	0.2216987609863281	0.07271058857440948	0.09792456775903702	0.05583854392170906	0.07418854534626007	0.2497147172689438	0.2166925668716431	0.2376350164413452	0.2383276671171188	0.2186519354581833	0.05204995349049568	0.2063810378313065	0.2026143819093704	0.03779672458767891	0.07003366947174072	0.0882285013794899	0.2497147172689438	0.1882957369089127	0.1001338809728622	0.2016594856977463	0.2143750339746475	0.1864951699972153	0.1840430051088333	0.2874182462692261	0.2425782084465027	0.1906527876853943	0.1832288801670074	0.2147092968225479	0.04642181470990181	0.2038827389478683	0.06375386565923691	0.2216554433107376	0.2016594409942627	0.05953318253159523	0.07449072599411011	0.2069279253482819	0.06974762678146362	0.1981191784143448	0.218128576874733	0.05529867857694626	0.2070753872394562	0.07870554178953171	0.2143559604883194	0.1908569931983948	0.2276189476251602	0.1840430051088333	0.05601012706756592	0.04686271026730537	0.07097532600164413	0.2166697531938553	0.1907263398170471	0.2018372416496277	0.1907263398170471	0.2078362703323364	0.1832634061574936	0.171773836016655	0.1832288950681686	0.2148214876651764	0.1981913596391678	0.2078362703323364	0.2078362703323364	0.2005505710840225	0.2113092541694641	0.07632885873317719	0.2006539106369019	0.1908322125673294	0.218026265501976	0.1981913596391678	0.194271057844162	0.198191374540329	0.1907263398170471	0.2018372416496277	0.1981913596391678	0.1159368082880974	0.07284587621688843	0.1908322125673294	0.218128576874733	0.1907263398170471	0.1891209185123444	0.168646901845932	0.04709583893418312	0.003144732676446438	0.09565075486898422	0.1709998100996017	0.01580328494310379	0.01101860217750072	0	0.1450310051441193	0.08805436640977859	0.1450310051441193	0.01105524320155382	0.1675478667020798	0.1450310051441193	0	0.003144732676446438	0.003144732676446438	0.1795018315315247	0.03479990363121033	0.01580453477799892	0.0286659449338913	0.01101862173527479	0.1608118414878845	0.1558877974748611	0.01101862918585539	0.03959440067410469
S10-female-2	0.03479990363121033	0.01455263514071703	0.2057997137308121	0.03479990363121033	0	0.177133783698082	0.06089931726455688	0	0.03934425115585327	0.05005323514342308	0.05962765216827393	0.2066838443279266	0.1956718266010284	0.2269635945558548	0.2537980675697327	0.2035425901412964	0.2361027449369431	0.04938733205199242	0.2093097567558289	0.1713264435529709	0.2385378181934357	0.2167533487081528	0.2396278232336044	0.1713264435529709	0.2131160795688629	0.239651158452034	0.2516708970069885	0.2534013390541077	0.1956718266010284	0.1993828415870667	0.2056903839111328	0.2018342763185501	0.2233843058347702	0.2482504695653915	0.1808845102787018	0.1847776025533676	0.1956718266010284	0.1993828415870667	0.1752649545669556	0.1944362670183182	0.1956718266010284	0.1713264435529709	0.1956718266010284	0.236185297369957	0.2361027449369431	0.2066838443279266	0.09529045224189758	0.1956718266010284	0.1956718266010284	0.2188732177019119	0.1993828415870667	0.1956718266010284	0.06088277697563171	0.05654454603791237	0.2451788336038589	0.1713264584541321	0.2385250627994537	0.2030349671840668	0.2160339802503586	0.2226533442735672	0.2355582416057587	0.2236919701099396	0.2201647162437439	0.1794052571058273	0.2176501303911209	0.1794052571058273	0.2225024998188019	0.2328033298254013	0.2126740664243698	0.2380133420228958	0.1713264435529709	0.1956718266010284	0.2054887861013412	0.2056894302368164	0.1956718266010284	0.2160339802503586	0.2178216725587845	0.1956718266010284	0.276678204536438	0.276678204536438	0.2380746006965637	0.1956718266010284	0.2158287912607193	0.2193975150585175	0.2515920102596283	0.2341526597738266	0.2206559628248215	0.2251479774713516	0.1728926450014114	0.2415189743041992	0.09132397174835205	0.1162122935056686	0.0746641531586647	0.0927831158041954	0.2236769199371338	0.2493870705366135	0.2567152976989746	0.2577309906482697	0.2385272532701492	0.01850443705916405	0.2257935553789139	0.2226600050926208	0.05068825930356979	0.08905500918626785	0.05658653378486633	0.2236769199371338	0.2168135941028595	0.1185756772756577	0.2216065526008606	0.2343274056911469	0.2008216828107834	0.1983867734670639	0.3009754419326782	0.2160339802503586	0.2103337347507477	0.2030349373817444	0.2339778542518616	0.06518129259347916	0.2361852675676346	0.08229997009038925	0.241476446390152	0.2211530357599258	0.07813169807195663	0.08765466511249542	0.1794052869081497	0.03746429458260536	0.2176732569932938	0.2380133420228958	0.07394947111606598	0.2266967445611954	0.09753314405679703	0.2343086898326874	0.21053446829319	0.2473316043615341	0.1983867734670639	0.06897503882646561	0.05972911044955254	0.08943113684654236	0.1898305416107178	0.2104060500860214	0.2213277965784073	0.2104060351848602	0.2272237241268158	0.203068882226944	0.2053791880607605	0.2030349373817444	0.2340880781412125	0.2177442163228989	0.2272237241268158	0.2272237241268158	0.2200631201267242	0.2306367456912994	0.09471718966960907	0.2201647162437439	0.2105101197957993	0.2379128932952881	0.2177442163228989	0.2269635945558548	0.2177442461252213	0.2104060500860214	0.2213277965784073	0.2177442163228989	0.1338117867708206	0.0914575383067131	0.2105101197957993	0.2380133420228958	0.2104060500860214	0.209521159529686	0.1886957585811615	0.01319250743836164	0.03783519938588142	0.06364816427230835	0.2057997137308121	0.05005323514342308	0.03019911609590054	0.03479990363121033	0.179721474647522	0.1062933132052422	0.179721474647522	0.02401012554764748	0.1876148730516434	0.1797214895486832	0.03479990363121033	0.03783519938588142	0.03783519938588142	0.199370339512825	0	0.05005444586277008	0.06346584856510162	0.03019913472235203	0.180989533662796	0.1901377439498901	0.03019914031028748	0.05900170281529427
S10-Female-3	0.1423338949680328	0.1628801673650742	0.03342321887612343	0.1423338949680328	0.177133783698082	0	0.1655255407094955	0.177133783698082	0.1463719308376312	0.1558878123760223	0.1649135947227478	0.05875657126307487	0.04371454939246178	0.06990355998277664	0.1069749742746353	0.03722161427140236	0.09863844513893127	0.2164262682199478	0.06233431771397591	0.07068865746259689	0.101919949054718	0.1274414509534836	0.1033878475427628	0.07068865746259689	0.06751404702663422	0.1034192591905594	0.1040507778525352	0.1218854859471321	0.04371454939246178	0.04879062622785568	0.0574021153151989	0.03482573479413986	0.06492879241704941	0.09419654309749603	0.08140746504068375	0.08630075305700302	0.04371454939246178	0.04879061877727509	0.0756390392780304	0.04896563664078712	0.04371454939246178	0.07068865746259689	0.04371454939246178	0.08268792182207108	0.09863844513893127	0.05875657126307487	0.1986462473869324	0.04371456429362297	0.04371456056833267	0.07624655961990356	0.04879062995314598	0.04371456429362297	0.1795018315315247	0.1757405996322632	0.1108541861176491	0.0706886500120163	0.1019027158617973	0.0537792295217514	0.1208256632089615	0.07556294649839401	0.07649226486682892	0.0759737640619278	0.07708647847175598	0.08083686232566833	0.0569440945982933	0.08083686232566833	0.06370206922292709	0.07800482958555222	0.05000022426247597	0.09554454684257507	0.07068865746259689	0.04371454939246178	0.03994900733232498	0.05740080028772354	0.04371456429362297	0.1208256632089615	0.07390732318162918	0.04371454939246178	0.1325332522392273	0.1325332522392273	0.08000971376895905	0.04371456429362297	0.06926212459802628	0.07412529736757278	0.09884222596883774	0.09416276961565018	0.1293264776468277	0.07897438108921051	0.07134468108415604	0.1003185585141182	0.2070310711860657	0.2285927683115005	0.1926030069589615	0.2082949578762054	0.1304263770580292	0.09577746689319611	0.1245872750878334	0.1232317611575127	0.09624478965997696	0.1918400377035141	0.0847126841545105	0.07557209581136703	0.1762818396091461	0.2074229866266251	0.2254087626934052	0.1304263770580292	0.3049357831478119	0.2317794412374496	0.07513083517551422	0.09051798284053802	0.05760577321052551	0.05431346222758293	0.1898094117641449	0.1208256632089615	0.06372848153114319	0.05377920717000961	0.09577246755361557	0.1832288950681686	0.0826878547668457	0.1980743706226349	0.1002606749534607	0.07842666655778885	0.1944592297077179	0.211670994758606	0.08083683997392654	0.2069279253482819	0.07370582967996597	0.09554454684257507	0.1908322423696518	0.08405163139104843	0.1714881062507629	0.09049241244792938	0.06400173902511597	0.1082199215888977	0.05431345105171204	0.1931903958320618	0.1840429902076721	0.2042597830295563	0.09389716386795044	0.06382689625024796	0.07866361737251282	0.06382688134908676	0.08664776384830475	0.05382553115487099	0.03979550674557686	0.05377919971942902	0.09592121839523315	0.0738021582365036	0.08664776384830475	0.08664775639772415	0.07694872468709946	0.09126153588294983	0.2088452875614166	0.07708645612001419	0.06396858394145966	0.09540766477584839	0.07380217313766479	0.06990353763103485	0.0738021582365036	0.06382692605257034	0.07866361737251282	0.0738021656870842	0.2427707612514496	0.2071467638015747	0.06396858394145966	0.09554454684257507	0.06382690370082855	0.05650093778967857	0.03415320813655853	0.1876164972782135	0.1450310051441193	0.2354408502578735	0.03342321887612343	0.1558878123760223	0.1529048830270767	0.1423338949680328	0.0036647270899266	0.2188885360956192	0.0036647270899266	0.153389111161232	0.03266949206590652	0.003664703574031591	0.1423338949680328	0.1450310051441193	0.1450310051441193	0.04877350106835365	0.177133783698082	0.1558888703584671	0.1709998399019241	0.1529048979282379	0.02356190420687199	0.01837772317230701	0.1529048830270767	0.1814806759357452
