	S1-female-1	S1-female-3	S1-male-1	S10-female-1	S10-female-2	S10-Female-3	S10-male-1	S10-male-2-	S2-female-1	S2-male-1	S2-male-2	S2014F_E2-2-A-F	S2014F_E2-2-B-F	S2014F_E2-2-C-F	S2014F_E2-3-A-F	S2014F_E2-3-B-F	S2014F_E2-3-C-F	S2014F_E5-2-A-F	S2014F_E5-2-A-F_plate2	S2014F_E5-2-B-F	S2014F_E5-3-B-F	S2014F_E5-3-C-F	S2014F_E5-C-2-F	S2014F_E7-1-A-F	S2014F_E7-2-C-F	S2014F_E9-2-A-F	S2014F_E9-2-B-F	S2014F_E9-2-C-F	S2014F_E9-3-A-F	S2014F_E9-3-B-F	S2014F_E9-3-C-F	S2014m_E2-1-A-F	S2014M_E2-1-A-M	S2014m_E2-1-B-F	S2014M_E2-1-B-M	S2014m_E2-1-C-F	S2014m_E2-1-C-M	S2014m_E2-2-A-M	S2014m_E2-2-B-M	S2014m_E2-2-C-M	S2014m_E2-3-A-M	S2014m_E2-3-B-M	S2014m_E2-3-C-M	S2014m_E5-1-A-F	S2014M_E5-1-A-M	S2014m_E5-1-B-F	S2014M_E5-1-B-M	S2014m_E5-1-C-F	S2014M_E5-1-C-M	S2014m_E5-2-A-M	S2014m_E5-2-B-M	S2014m_E5-3-A-M	S2014m_E5-3-B-M	S2014m_E5-3-C-M	S2014m_E7-1-A-M	S2014m_E7-1-B-F	S2014m_E7-1-B-M	S2014m_E7-1-C-F	S2014m_E7-1-C-M	S2014m_E7-2-A-F	S2014m_E7-2-A-M	S2014m_E7-2-B-F	S2014m_E7-2-B-M	S2014m_E7-2-C-M	S2014m_E7-3-A-M	S2014M_E7-3-B-M	S2014m_E7-3-C-M	S2014M_E9-1-A-M	S2014m_E9-1-B-F	S2014M_E9-1-B-M	S2014m_E9-1-C-F	S2014M_E9-1-C-M	S2014m_E9-2-B-M	S2014m_E9-2-C-M	S2014m_E9-3-A-M	S2014m_E9-3-B-M	S2014m_E9-3-C-M	S2014m_E9-A-1-F	S2017t1_E11-T1a-Female	S2017t1_E11-T1b-Male	S2017t1_E13-T1a-Female	S2017t1_E13-T1a-Male	S2017t1_E13-T1b-Female	S2017t1_E13-T1b-Male	S2017t1_E14-T1a-Female	S2017t1_E14-T1a-Male	S2017t1_E14-T1b-Female	S2017t1_E14-T1b-Male	S2017t1_E16-T1a-Female	S2017t1_E16-T1a-Male	S2017t1_E16-T1b-Female	S2017t1_E17-T1a-Female	S2017t1_E17-T1a-Male	S2017t1_E17-T1b-Female	S2017t1_E17-T1b-Male	S2017t1_E19-T1a-Female	S2017t1_E19-T1a-Male	S2017t1_E19-T1b-Male	S2017t1_E23-T1a-Female	S2017t1_E23-T1a-Male	S2017t1_E23-T1b-Female	S2017t1_E23-T1b-Male	S2017t1_E30-T1a-Female	S2017t1_E30-T1a-Male	S2017t1_E30-T1b-Female	S2017t1_E30-T1b-Male	S2017t2_E11-T2a-Male_C7D5_5f	S2017t2_E11-T2a-Male	S2017t2_E11-T2b-Female	S2017t2_E11-T2b-Male	S2017t2_E13-T2a-Female	S2017t2_E13-T2a-Male	S2017t2_E13-T2b-Female	S2017t2_E13-T2b-Male	S2017t2_E14-T2a-Female	S2017t2_E14-T2a-Male	S2017t2_E14-T2b-Female	S2017t2_E14-T2b-Male	S2017t2_E16-T2a-Female	S2017t2_E16-T2a-Male	S2017t2_E16-T2b-Female	S2017t2_E16-T2b-Male	S2017t2_E17-T2a-Female	S2017t2_E17-T2a-Male	S2017t2_E17-T2b-Female	S2017t2_E17-T2b-Male	S2017t2_E19-T2a-Female	S2017t2_E19-T2a-Male	S2017t2_E19-T2b-Female	S2017t2_E19-T2b-Male	S2017t2_E23-T2a-Female	S2017t2_E23-T2a-Male	S2017t2_E23-T2b-Female	S2017t2_E23-T2b-Male	S2017t2_E30-T2a-Female	S2017t2_E30-T2a-Male	S2017t2_E30-T2b-Female	S2017t2_E30-T2b-Male	S2017t3_E11-T3a-Female	S2017t3_E11-T3a-Male	S2017t3_E16-T3b-Female	S2017t3_E16-T3b-Male	S2017t3_E17-T3a-Female	S2017t3_E17-T3a-Male	S2017t3_E30-T3b-Female	S2017t3F_E11-T3b-Female	S2017t3F_E13-T3a-Female	S2017t3F_E13-T3b-Female	S2017t3F_E14-T3a-Female	S2017t3F_E14-T3b-Female	S2017t3F_E16-T3a-Female	S2017t3F_E17-T3b-Female	S2017t3F_E19-T3a-Female	S2017t3F_E19-T3b-Female	S2017t3F_E23-T3a-Female	S2017t3F_E23-T3b-Female	S2017t3F_E30-T3a-Female	S2017t3M_E11-T3b-Male	S2017t3M_E13-T3a-Male	S2017t3M_E14-T3a-Male	S2017t3M_E14-T3b-Male	S2017t3M_E16-T3a-Male	S2017t3M_E17-T3b-Male	S2017t3M_E19-T3a-Male	S2017t3M_E19-T3b-Male	S2017t3M_E23-T3a-Male	S2017t3M_E23-T3b-Male	S2017t3M_E30-T3a-Male	S3-female-3	S3-male-1	S3-male-2	S3-male-3	S4-female-1	S4-male-1	S4-male-2	S4-male-3	S5-female-1	S5-female-2	S5-male-1	S5-male-3	s6-Female-1	S6-female-3	S6-male-3	S7-female-1	S7-female-3	S7-male-1	S7-male-2	S7-male-3	S8-female-3	S8-male-1	S8-male-2	S8-male-3	S9-female-1	S9-female-3	S9-male-1	S9-male-2
S1-female-1	0	0.05516684800386429	0.08248034864664078	0.1046682819724083	0.0725054144859314	0.109952375292778	0.01405085157603025	0.1087226867675781	0.02098763547837734	0.03758830577135086	0.0441986620426178	0.1108672171831131	0.1053367257118225	0.113960936665535	0.1087680384516716	0.1102867871522903	0.08657316863536835	0.1250201612710953	0.1124097555875778	0.1150119602680206	0.1123460754752159	0.1029942184686661	0.1009133234620094	0.07879674434661865	0.08903501927852631	0.0979079008102417	0.09077266603708267	0.08501502871513367	0.05229418352246284	0.03989284485578537	0.05477477237582207	0.1051178500056267	0.1079205349087715	0.1001875549554825	0.1062602624297142	0.09725606441497803	0.1055499538779259	0.1141342520713806	0.1142572537064552	0.1207688897848129	0.1037018820643425	0.109757736325264	0.1050764918327332	0.08417095988988876	0.09677445888519287	0.07254777103662491	0.08753468841314316	0.09120910614728928	0.09623463451862335	0.1052960604429245	0.1184603571891785	0.1069111078977585	0.1168942600488663	0.1130070015788078	0.09218841046094894	0.08938664197921753	0.09450547397136688	0.09019707143306732	0.08543583750724792	0.09838119894266129	0.09727811813354492	0.08573015034198761	0.1078115478157997	0.1178332343697548	0.08615539968013763	0.09584267437458038	0.1231774240732193	0.1100070774555206	0.08768666535615921	0.1078182086348534	0.09032811969518661	0.09724468737840652	0.09290160238742828	0.1332240700721741	0.08925385773181915	0.05212099105119705	0.03046150878071785	0.09618229418992996	0.007786949630826712	0.03751065954566002	0.04517823457717896	0.06833991408348083	0.0471273735165596	0.06369796395301819	0.03595806658267975	0.04260007292032242	0.04437161609530449	0.02915455028414726	0.02573413960635662	0.0226474329829216	0.02998066134750843	0.00882975198328495	0.01719335094094276	0.02876126766204834	0.009929360821843147	0.04404508322477341	0.07595533132553101	0.1120057851076126	0.0376003198325634	0.05329006165266037	0.03681012243032455	0.06122841313481331	0.007803880609571934	0.0624220110476017	0.01252804044634104	0.02336192689836025	0.04553939029574394	0.07214333117008209	0.05729632452130318	0.04103048145771027	0.03943611681461334	0.03269410133361816	0.06619369983673096	0.0658731535077095	0.0501721203327179	0.09606216847896576	0.03412457555532455	0.08948875963687897	0.05802147835493088	0.07719632983207703	0.03696056827902794	0.08793354779481888	0.05837607383728027	0.06397601962089539	0.03174655884504318	0.04242122173309326	0.07937871664762497	0.0841713547706604	0.05823738873004913	0.07439909130334854	0.07560677826404572	0.03500144556164742	0.09158369153738022	0.07612269371747971	0.07043685764074326	0.08306053280830383	0.06617102026939392	0.07743434607982635	0.07722960412502289	0.08581551164388657	0.07675252854824066	0.0622282586991787	0.07956895232200623	0.07513786852359772	0.04500205814838409	0.09437659382820129	0.04397187754511833	0.0533512644469738	0.08378851413726807	0.08453862369060516	0.041836217045784	0.08543975651264191	0.05538887903094292	0.0956631600856781	0.04922834783792496	0.05290733650326729	0.03741665929555893	0.09229850023984909	0.1411400437355042	0.07177910953760147	0.05798222124576569	0.06286287307739258	0.09148301184177399	0.09556353092193604	0.1032300367951393	0.09796543419361115	0.09031432867050171	0.05685104429721832	0.03214732557535172	0.1003554537892342	0.1043832749128342	0.1358023881912231	0.007612861692905426	0.1025958806276321	0.08833861351013184	0.1280333995819092	0.01900778710842133	0.09950743615627289	0.09571662545204163	0.09419891983270645	0.02764932811260223	0.1088658347725868	0.1073141098022461	0.02536968886852264	0.1397153735160828	0.01845855824649334	0.09452927112579346	0.1088297516107559	0.1244819909334183	0.05858489871025085	0.09119335561990738	0.11761574447155	0.009844176471233368	0.09234556555747986	0.02475946955382824	0.1127078607678413
S1-female-3	0.05516684800386429	0	0.082615926861763	0.09796416759490967	0.06926813721656799	0.1050353571772575	0.05109399184584618	0.1105188205838203	0.03882138431072235	0.0511753186583519	0.04101987183094025	0.1201091334223747	0.112848624587059	0.1175788193941116	0.121395580470562	0.1230688467621803	0.08164310455322266	0.1342973262071609	0.1146111860871315	0.1190960854291916	0.1202799305319786	0.1030891463160515	0.1065410301089287	0.07920853793621063	0.07764773070812225	0.1022574752569199	0.1025986224412918	0.08466032147407532	0.05571411177515984	0.06730126589536667	0.06194666028022766	0.1011397987604141	0.1085575744509697	0.0931207686662674	0.1086790412664413	0.09365206211805344	0.1082948669791222	0.1166161596775055	0.1279567629098892	0.1277215927839279	0.113615095615387	0.116584338247776	0.1175342202186584	0.06625556200742722	0.09531651437282562	0.07435771822929382	0.05071386694908142	0.09510299563407898	0.09482773393392563	0.1067133992910385	0.1234793812036514	0.1096199005842209	0.1214354038238525	0.1162534654140472	0.09123555570840836	0.08633376657962799	0.09630998969078064	0.09463035315275192	0.06999200582504272	0.09366655349731445	0.09518010914325714	0.06941415369510651	0.1005880385637283	0.1155800819396973	0.08390530943870544	0.08637349307537079	0.1385470926761627	0.1126959100365639	0.05025273561477661	0.1178798601031303	0.06622430682182312	0.08618489652872086	0.08939789235591888	0.1433759778738022	0.08619594573974609	0.06655506044626236	0.06631134450435638	0.08645030111074448	0.0582173690199852	0.05964223295450211	0.03849560767412186	0.06246024370193481	0.04641041159629822	0.05540785938501358	0.05523062497377396	0.04511876776814461	0.0458974801003933	0.03729123994708061	0.04914154857397079	0.05024918168783188	0.04465773329138756	0.04968795925378799	0.04724709689617157	0.04503246396780014	0.05363928154110909	0.04961123690009117	0.07176052033901215	0.1184693425893784	0.03399118408560753	0.02785665541887283	0.02943090535700321	0.04342161118984222	0.05235826969146729	0.07229598611593246	0.05011462420225143	0.04885462671518326	0.05214085429906845	0.07564559578895569	0.0628054291009903	0.05538733676075935	0.04802738502621651	0.05226728692650795	0.06663694977760315	0.07823408395051956	0.05978888273239136	0.1004604250192642	0.04703928157687187	0.09758912771940231	0.06537306308746338	0.08159457892179489	0.05127981305122375	0.09746278077363968	0.06586197018623352	0.07790273427963257	0.04944243282079697	0.06316052377223969	0.08296731114387512	0.0859093964099884	0.07050813734531403	0.07903432846069336	0.08355521410703659	0.04818056523799896	0.09585259109735489	0.08179563283920288	0.07386445999145508	0.0874587818980217	0.06853925436735153	0.08773136138916016	0.09166134893894196	0.1015780046582222	0.093936987221241	0.0805891752243042	0.09404660016298294	0.09040569514036179	0.06345053017139435	0.1069147288799286	0.06119177490472794	0.0676318034529686	0.09993385523557663	0.1010298430919647	0.06323090940713882	0.09954652190208435	0.06847378611564636	0.1055873259902	0.06194180995225906	0.07206737995147705	0.05926801264286041	0.1080245226621628	0.1565703749656677	0.08749787509441376	0.0675731748342514	0.08001535385847092	0.09930334240198135	0.09070888161659241	0.1187993437051773	0.1071846634149551	0.1045367643237114	0.07492981851100922	0.0337742380797863	0.09526582062244415	0.08658688515424728	0.1338631212711334	0.05757127329707146	0.1044367551803589	0.0795413926243782	0.1273625791072845	0.0378606915473938	0.09717191010713577	0.1036801040172577	0.07901063561439514	0.03492112830281258	0.1047734022140503	0.1021193265914917	0.03112666122615337	0.14054274559021	0.0467781089246273	0.08394089341163635	0.09662419557571411	0.1165278553962708	0.0650114044547081	0.08653602749109268	0.1110838502645493	0.04666250199079514	0.08145849406719208	0.03687955439090729	0.1091802716255188
S1-male-1	0.08248034864664078	0.082615926861763	0	0.06559640169143677	0.02566426247358322	0.06471366435289383	0.07902818918228149	0.05145435780286789	0.06521472334861755	0.04626047611236572	0.05239100754261017	0.06688667833805084	0.04614211991429329	0.05670270696282387	0.08136697858572006	0.07073074579238892	0.03107643499970436	0.06658148765563965	0.04419787600636482	0.05820732563734055	0.05372968316078186	0.04132316261529922	0.04051227122545242	0.0304675716906786	0.04139275848865509	0.04056765139102936	0.04968129098415375	0.04696261137723923	0.06955446302890778	0.07857951521873474	0.06605023890733719	0.05410172045230865	0.06057877093553543	0.04692555963993073	0.05824996158480644	0.04519407451152802	0.0536138117313385	0.0532783567905426	0.05976226553320885	0.06445331126451492	0.04784839972853661	0.05382484570145607	0.05563107132911682	0.03582575917243958	0.05179088190197945	0.03255674242973328	0.05208291858434677	0.04420046508312225	0.04631193354725838	0.03350488469004631	0.05827073752880096	0.05048538371920586	0.05522829294204712	0.05316879600286484	0.04373614490032196	0.04413525760173798	0.04959725588560104	0.0426107794046402	0.03522690385580063	0.0508839376270771	0.04358978569507599	0.04235604032874107	0.04006721451878548	0.05806059390306473	0.04183153435587883	0.02747590094804764	0.07640416175127029	0.06115866452455521	0.05985089018940926	0.07324318587779999	0.03572956472635269	0.04254364222288132	0.03951654583215714	0.07914938777685165	0.05981581658124924	0.05485352128744125	0.08477967977523804	0.05310926586389542	0.07999904453754425	0.04873201251029968	0.06293291598558426	0.04951001703739166	0.04583824053406715	0.04367430508136749	0.05185509473085403	0.06135915964841843	0.05027174204587936	0.06980858743190765	0.06394063681364059	0.06292279064655304	0.05949430912733078	0.0776153951883316	0.07204256951808929	0.06300641596317291	0.08113628625869751	0.04455331712961197	0.0173453576862812	0.05898499488830566	0.06379227340221405	0.06519927084445953	0.06234241276979446	0.04592485353350639	0.07847027480602264	0.04881161451339722	0.0717446506023407	0.06227995455265045	0.05291269719600677	0.04274874925613403	0.03863409906625748	0.05940264090895653	0.04950467497110367	0.06237567961215973	0.02550452388823032	0.04990721866488457	0.04129841178655624	0.04783769696950912	0.05695303529500961	0.04034651070833206	0.03885430097579956	0.03489090502262115	0.05923353880643845	0.04937022179365158	0.04240988567471504	0.05096106231212616	0.05913476645946503	0.06227544695138931	0.0287444181740284	0.03214516863226891	0.03997811302542686	0.02573879808187485	0.03966384008526802	0.06060418486595154	0.04049845784902573	0.04293409734964371	0.02639883942902088	0.03379316255450249	0.03523437678813934	0.04731623083353043	0.05266374349594116	0.05271320044994354	0.0522892102599144	0.06206648796796799	0.05715683102607727	0.05823762714862823	0.0641673281788826	0.05257540941238403	0.05848167836666107	0.05923283472657204	0.05442803353071213	0.0557137057185173	0.06628531962633133	0.05584713816642761	0.06208725646138191	0.06260135769844055	0.04893438890576363	0.06377822160720825	0.07402795553207397	0.05395743250846863	0.09553638100624084	0.04551830887794495	0.04529524222016335	0.05927406251430511	0.04856137186288834	0.04126178100705147	0.07301092147827148	0.04601537436246872	0.04047378152608871	0.0584828183054924	0.06067395210266113	0.03015904501080513	0.05941067636013031	0.09778705239295959	0.08961743861436844	0.04985149949789047	0.04665154963731766	0.08916912227869034	0.06947022676467896	0.02471361309289932	0.04551843553781509	0.04787401109933853	0.06021322682499886	0.05748281627893448	0.06003948301076889	0.06685538589954376	0.1039278358221054	0.07367681711912155	0.02743966318666935	0.06186506152153015	0.0798955112695694	0.03559834882616997	0.01879264414310455	0.07420627772808075	0.07830202579498291	0.04592734947800636	0.05976744741201401	0.05096802860498428
S10-female-1	0.1046682819724083	0.09796416759490967	0.06559640169143677	0	0.07406504452228546	0.03980579972267151	0.1063525006175041	0.05630001425743103	0.09067048132419586	0.08453156054019928	0.06593447923660278	0.0902441218495369	0.09676659852266312	0.09583761543035507	0.0819135308265686	0.08285640180110931	0.05762913450598717	0.08925245702266693	0.0890684649348259	0.08005362749099731	0.09591362625360489	0.09713339060544968	0.08016480505466461	0.04630447179079056	0.07391242682933807	0.09198048710823059	0.09568213671445847	0.1044759899377823	0.09599393606185913	0.1034018248319626	0.09566543996334076	0.04622339829802513	0.05350010097026825	0.0417192354798317	0.04356155171990395	0.04128501564264297	0.04759296029806137	0.09918679296970367	0.09312999248504639	0.08702539652585983	0.0988290086388588	0.09936605393886566	0.09554494917392731	0.05642042309045792	0.03086983412504196	0.04718238487839699	0.08614066243171692	0.03415017947554588	0.04528684541583061	0.07842104882001877	0.07903905212879181	0.104381799697876	0.08808780461549759	0.0984007716178894	0.03854802623391151	0.03744721785187721	0.03511205688118935	0.04391517490148544	0.0630209892988205	0.08141647279262543	0.09864376485347748	0.08811333775520325	0.06644541770219803	0.0751727968454361	0.06650660932064056	0.07298798114061356	0.1063967868685722	0.06058629229664803	0.1020106226205826	0.0857604593038559	0.0620771124958992	0.07602140307426453	0.09484690427780151	0.1031288355588913	0.1010071188211441	0.1023638844490051	0.1034342050552368	0.0997222363948822	0.1080625206232071	0.1033443659543991	0.1030629724264145	0.1016791984438896	0.07787074893712997	0.09644202142953873	0.0999729111790657	0.1012840420007706	0.09694592654705048	0.1053634211421013	0.1052109599113464	0.1011442840099335	0.09101760387420654	0.09992964565753937	0.09736266732215881	0.08778105676174164	0.102135568857193	0.09013301134109497	0.07198663055896759	0.1037717238068581	0.1025666296482086	0.1047003269195557	0.09036777913570404	0.08861875534057617	0.1023242473602295	0.08988538384437561	0.100894071161747	0.1004436984658241	0.0726592019200325	0.06773878633975983	0.06591111421585083	0.0857989490032196	0.07132477313280106	0.09639276564121246	0.0627930536866188	0.08249630033969879	0.08568821847438812	0.03922438248991966	0.08387138694524765	0.07553701102733612	0.07813435792922974	0.03963930904865265	0.08565305918455124	0.07551296055316925	0.07455548644065857	0.08645544201135635	0.09632828086614609	0.09621722251176834	0.06325075030326843	0.06903617084026337	0.08404409885406494	0.06428361684083939	0.08390873670578003	0.08639784157276154	0.05988749489188194	0.07039359211921692	0.06836523860692978	0.05903173983097076	0.0781276598572731	0.07656072080135345	0.1056586652994156	0.09243599325418472	0.09451451152563095	0.09822514653205872	0.09217838943004608	0.09501052647829056	0.106952041387558	0.1028484180569649	0.09883666038513184	0.09415196627378464	0.09582996368408203	0.0968865305185318	0.1055862456560135	0.09179223328828812	0.1051769852638245	0.09168054908514023	0.09632477164268494	0.09679237008094788	0.1070730686187744	0.09290064871311188	0.1138645932078362	0.09673535078763962	0.101879395544529	0.09770095348358154	0.0838426798582077	0.08111438900232315	0.08558213710784912	0.09824284911155701	0.09527626633644104	0.1074209362268448	0.07625261694192886	0.06779377162456512	0.02948490343987942	0.07089793682098389	0.1066113263368607	0.1001488864421844	0.021420082077384	0.06738422065973282	0.09229351580142975	0.05773277208209038	0.0851249098777771	0.06045336276292801	0.07775282114744186	0.02135260216891766	0.04759940132498741	0.08533266186714172	0.07834134995937347	0.1091179102659225	0.06360410153865814	0.05386015772819519	0.05326225608587265	0.04970414191484451	0.07683862745761871	0.05334120988845825	0.09489898383617401	0.03170203417539597	0.08512787520885468	0.0759473592042923
S10-female-2	0.0725054144859314	0.06926813721656799	0.02566426247358322	0.07406504452228546	0	0.0770774632692337	0.06772471964359283	0.06558626890182495	0.05830059200525284	0.03722754865884781	0.04183878749608994	0.0794517993927002	0.06180271506309509	0.06768361479043961	0.09016819298267365	0.08292235434055328	0.04209752380847931	0.0828898549079895	0.06121145933866501	0.07237193733453751	0.06906110048294067	0.05536551773548126	0.05644591525197029	0.04244787245988846	0.04218851029872894	0.05211689323186874	0.0586644820868969	0.04644620418548584	0.06491415202617645	0.07550667226314545	0.06351857632398605	0.06857804954051971	0.07453510165214539	0.06004041433334351	0.07337985187768936	0.05757119506597519	0.07019611448049545	0.06755514442920685	0.0768531933426857	0.07912261784076691	0.06237215548753738	0.0679328441619873	0.06751507520675659	0.04324830323457718	0.06342419981956482	0.04212261736392975	0.04295091331005096	0.05634842067956924	0.05872435495257378	0.05285858362913132	0.07253114134073257	0.064762182533741	0.06963072717189789	0.0673518180847168	0.05421286076307297	0.05484329909086227	0.06157756596803665	0.05606415122747421	0.04319851100444794	0.05949914455413818	0.05348043888807297	0.0364123061299324	0.05025750398635864	0.07081788778305054	0.04064654558897018	0.03638198226690292	0.08957944810390472	0.07702367007732391	0.05352650582790375	0.08213379979133606	0.04732309654355049	0.05104676261544228	0.04219832271337509	0.09534241259098053	0.054057776927948	0.0520656555891037	0.08053327351808548	0.05915090814232826	0.07002411782741547	0.043730478733778	0.05100487917661667	0.04008840397000313	0.0345502682030201	0.03555551916360855	0.04257336258888245	0.05095761269330978	0.0384017750620842	0.05738330259919167	0.05129925161600113	0.05294785648584366	0.0507042370736599	0.06780971586704254	0.06259424239397049	0.05421634763479233	0.07116135209798813	0.03304991498589516	0.01911753974854946	0.06965678930282593	0.05169616639614105	0.05507510155439377	0.05077336728572845	0.03565484657883644	0.06846719980239868	0.03919075429439545	0.06170406937599182	0.05230501294136047	0.04472890496253967	0.04372484236955643	0.03044093027710915	0.05104957893490791	0.04129275679588318	0.05300700664520264	0.02055171318352222	0.04307354241609573	0.03359120339155197	0.06129107251763344	0.04910454526543617	0.05030592530965805	0.03067050687968731	0.04768680036067963	0.05130982026457787	0.05971790105104446	0.03569915890693665	0.04355446249246597	0.05002940446138382	0.05437986180186272	0.04127498716115952	0.04653039574623108	0.03479345142841339	0.03314341604709625	0.04130790382623672	0.05573581904172897	0.05646806210279465	0.04478301107883453	0.02194279804825783	0.04590918868780136	0.02776405028998852	0.05279257893562317	0.04923432692885399	0.05922286957502365	0.04690226912498474	0.05450620502233505	0.05814018100500107	0.05319350957870483	0.05643938109278679	0.05877666175365448	0.0506693422794342	0.05129972845315933	0.056480772793293	0.05561292544007301	0.05819901078939438	0.0632457435131073	0.05256073176860809	0.06989918649196625	0.04069186747074127	0.05605029314756393	0.06551449000835419	0.06269551813602448	0.1085440218448639	0.0413995273411274	0.03898196667432785	0.05137846618890762	0.06081657111644745	0.05028775334358215	0.08289361000061035	0.05681376904249191	0.05373844876885414	0.05058722943067551	0.05078638345003128	0.04299303889274597	0.06706946343183517	0.110280342400074	0.07977264374494553	0.0605408176779747	0.05453148484230042	0.1007988005876541	0.05798351019620895	0.03333554044365883	0.05249587446451187	0.05852227658033371	0.05099352449178696	0.06734751909971237	0.07306584715843201	0.05479937419295311	0.1164966076612473	0.06115733832120895	0.02853548899292946	0.07286293059587479	0.09007319808006287	0.03040710836648941	0.02924568578600883	0.0847398042678833	0.06821635365486145	0.05703923851251602	0.05180161446332932	0.05994448065757751
S10-Female-3	0.109952375292778	0.1050353571772575	0.06471366435289383	0.03980579972267151	0.0770774632692337	0	0.109815701842308	0.06058644503355026	0.09317878633737564	0.0878140926361084	0.07391995191574097	0.07101210206747055	0.07703538984060287	0.065922811627388	0.08561861515045166	0.08154988288879395	0.05620253831148148	0.0526287630200386	0.05030224844813347	0.04193121939897537	0.08744554221630096	0.07706931233406067	0.07590295374393463	0.04943288862705231	0.07051822543144226	0.06618750095367432	0.08836279809474945	0.09996004402637482	0.07597048580646515	0.1030029058456421	0.07486769556999207	0.04951108247041702	0.06059698015451431	0.04247568920254707	0.05095143243670464	0.04258968308568001	0.04675056785345078	0.07328660786151886	0.08659869432449341	0.04830017313361168	0.09336964040994644	0.0950113981962204	0.09268626570701599	0.05771864205598831	0.03716230392456055	0.04996500909328461	0.08545432984828949	0.04022293537855148	0.04625497758388519	0.0492217168211937	0.04264563322067261	0.09755294770002365	0.04903222620487213	0.0879325345158577	0.04272088408470154	0.0428457073867321	0.04167268052697182	0.04847231134772301	0.06413078308105469	0.06907393783330917	0.09673279523849487	0.08281984180212021	0.04924523085355759	0.0360516719520092	0.06552364677190781	0.06182989105582237	0.1095011606812477	0.05459003895521164	0.08801233768463135	0.08473262935876846	0.06058397144079208	0.07605019211769104	0.06480523943901062	0.08528150618076324	0.06329800188541412	0.1000180393457413	0.1054784208536148	0.09956695139408112	0.112242802977562	0.1061490997672081	0.1035144329071045	0.1020279377698898	0.07861559838056564	0.0968841016292572	0.1020448952913284	0.1024715602397919	0.09900855273008347	0.1067234575748444	0.1063113734126091	0.1032875329256058	0.09268513321876526	0.1026705801486969	0.0991235226392746	0.09127546846866608	0.1065873503684998	0.09213487803936005	0.07464349269866943	0.105243407189846	0.1047527566552162	0.1063799113035202	0.09244834631681442	0.08906083554029465	0.1053213030099869	0.091446653008461	0.1037116721272469	0.1024018079042435	0.07988663017749786	0.07392526417970657	0.06821013987064362	0.09041488170623779	0.07561155408620834	0.09987266361713409	0.0643792450428009	0.08544508367776871	0.08712595701217651	0.04665490239858627	0.08879239112138748	0.08040484040975571	0.08196562528610229	0.04658030718564987	0.08971086889505386	0.0807056725025177	0.07900173217058182	0.08983386307954788	0.09843681752681732	0.1019492596387863	0.06295531988143921	0.05691450089216232	0.08715949952602386	0.06470438092947006	0.07627765834331512	0.08589212596416473	0.04690692573785782	0.0474902018904686	0.0687730461359024	0.06230387091636658	0.07921081781387329	0.08192135393619537	0.1045886054635048	0.0944909006357193	0.09802517294883728	0.1007808893918991	0.09262923896312714	0.09478513896465302	0.1068913042545319	0.102607250213623	0.09878530353307724	0.0949980616569519	0.09655602276325226	0.09976819902658463	0.1096861511468887	0.09163253754377365	0.1050538718700409	0.09207777678966522	0.09711167216300964	0.09979063272476196	0.1104137897491455	0.09562307596206665	0.1184479296207428	0.09759880602359772	0.1020332723855972	0.09820076823234558	0.06349532306194305	0.07970897853374481	0.08928011357784271	0.09788443148136139	0.09436285495758057	0.107912465929985	0.08105513453483582	0.06980078667402267	0.04794154316186905	0.04502140730619431	0.1165003478527069	0.1013571992516518	0.03888160735368729	0.03636718541383743	0.09827163815498352	0.06073328480124474	0.08707728981971741	0.02801352739334106	0.0852603018283844	0.03805596381425858	0.009085208177566528	0.09386713802814484	0.05261401832103729	0.1122195273637772	0.06483569741249084	0.0177793949842453	0.02364700473845005	0.05495016276836395	0.05760269612073898	0.01949770748615265	0.1049234196543694	0.0332903265953064	0.08637399971485138	0.03905866295099258
