	b-1-t1-female-a	b-1-t1-female-c	b-1-t1-female-d	b-1-t1-male-a	b-1-t1-male-b	b-1-t1-male-c	b-1-t1-male-d	b-1-t2-female-a	b-1-t2-female-b	b-1-t2-male-a	b-1-t2-male-b	b-1-t2-male-c	b-1-t3-female-a	b-1-t3-female-b	b-1-t3-female-c	b-1-t3-female-d	b-1-t3-male-a	b-1-t3-male-b	b-1-t3-male-c	b-1-t3-male-d	b-2-t1-female-a	b-2-t1-female-b	b-2-t1-female-c	b-2-t1-female-d	b-2-t1-male-a	b-2-t1-male-b	b-2-t1-male-c	b-2-t1-male-d	b-2-t2-female-aA	b-2-t2-female-aB	b-2-t2-female-bA	b-2-t2-female-bB	b-2-t2-female-cA	b-2-t2-female-cB	b-2-t2-female-d	b-2-t2-male-a	b-2-t2-male-a-9flies	b-2-t2-male-b-9fliese	b-2-t2-male-c	b-2-t3-female-a	b-2-t3-female-c	b-2-t3-female-d	b-2-t3-male-a	b-2-t3-male-c	b-2-t3-male-d	b-3-t1-female-a	b-3-t1-female-b	b-3-t1-female-c	b-3-t1-female-d	b-3-t1-male-a	b-3-t1-male-b	b-3-t1-male-c	b-3-t1-male-d	b-3-t3-female-a	b-3-t3-female-b	b-3-t3-female-c	b-3-t3-male-b	b-3-t3-male-c	b-3-t3-male-d	b-4-t1-female-a	b-4-t1-female-b	b-4-t1-female-c	b-4-t1-female-d	b-4-t1-male-a	b-4-t1-male-b	b-4-t2-female-a	b-4-t2-female-c	b-4-t2-female-d	b-4-t2-male-a	b-4-t3-female-c	b-4-t3-female-d	b-4-t3-fmale-a	b-4-t3-male-a	b-4-t3-male-c	e-11-t1-female-a	e-11-t1-female-b	e-11-t1-male-a	e-11-t1-male-b	e-11-t2-female-b	e-11-t2-male-a	e-11-t2-male-b	e-11-t3-female-a	e-11-t3-female-b	e-11-t3-male-a	e-11-t3-male-b	e-13-t1-female-a	e-13-t1-female-b	e-13-t1-male-a	e-13-t1-male-b	e-13-t2-female-a	e-13-t2-female-b	e-13-t2-male-a	e-13-t2-male-b	e-13-t3-female-a	e-13-t3-female-b	e-13-t3-male-a	e-14-t1-female-a	e-14-t1-male-a	e-14-t1-male-b	e-14-t2-female-a	e-14-t2-male-a	e-14-t3-female-a	e-14-t3-male-a	e-16-t1-female-a	e-16-t1-female-b	e-16-t1-male-a	e-16-t1-male-b	e-16-t2-feamle-b	e-16-t2-female-a	e-16-t2-male-a	e-16-t2-male-b	e-16-t3-female-a	e-16-t3-female-b	e-16-t3-male-a	e-16-t3-male-b	e-17-t1-female-a	e-17-t1-female-b	e-17-t1-male-a	e-17-t1-male-b	e-17-t2-female-a	e-17-t2-male-b	e-17-t3-female-b	e-17-t3-male-a	e-17-t3-male-b	e-17-tz-female-b	e-19-t1-female-a	e-19-t1-male-a	e-19-t1-male-b	e-19-t2-female-a	e-19-t2-female-b	e-19-t2-male-a	e-19-t2-male-b	e-19-t3-female-a	e-19-t3-female-b	e-19-t3-male-a	e-19-t3-male-b	e-23-t1-female-b	e-23-t1-male-a	e-23-t2-female-a	e-23-t2-female-b	e-23-t2-male-a	e-23-t3-male-a	e-30-t1-female-a	e-30-t1-female-b	e-30-t1-male-a	e-30-t1-male-b	e-30-t2-female-a	e-30-t2-female-b	e-30-t2-male-a	e-30-t2-male-b	e-30-t3-female-a	e-30-t3-female-b	e-30-t3-male-a	e-30-t3-male-b	ep-23-t3-female-a	f-15-t1-female-1	f-15-t1-female-2	f-15-t1-male-1	f-15-t1-male-2	f-15-t2-female-1	f-15-t2-female-2	f-15-t2-male-1	f-15-t2-male-2	f-15-t3-female-1	f-15-t3-female-2	f-15-t3-male-1	f-15-t3-male-2	f-20-t1-female-1	f-20-t1-female-2	f-20-t1-male-1	f-20-t1-male-2	f-20-t2-female-1	f-20-t2-female-2	f-20-t2-male-1	f-20-t2-male-2	f-20-t3-female-1	f-20-t3-female-2	f-20-t3-male-1	f-21-t2-female-1	f-21-t2-female-2	f-21-t2-male-1	f-21-t2-male-2	f-21-t3-female-1	f-21-t3-female-2	f-21-t3-male-1	f-21-t3-male-2	f-25-t1-female-1	f-25-t1-female-2	f-25-t1-male-1	f-25-t1-male-2	f-25-t2-female-1	f-25-t2-female-2	f-25-t2-male-1	f-25-t2-male-2	f-25-t3-female-1	f-25-t3-female-2	f-25-t3-male-1	f-25-t3-male-2	f-28-t1-female-1	f-28-t1-female-2	f-28-t1-male-1	f-28-t1-male-2	f-28-t2-female-1	f-28-t2-female-2	f-28-t2-male-1	f-28-t2-male-2	f-28-t3-female-1	f-28-t3-female-2	f-28-t3-male-1	f-28-t3-male-2	f-3-t2-female-1	f-3-t2-male-1	f-3-t3-female-1	f-3-t3-female-2	f-3-t3-male-1	f-3-t3-male-2	f-31-t1-female-1	f-31-t1-female-2	f-31-t1-male-1	f-31-t1-male-2	f-31-t2-female-1	f-31-t2-female-2	f-31-t2-male-1	f-31-t2-male-2	f-31-t3-female-1	f-31-t3-female-2	f-31-t3-male-1	f-31-t3-male-2	f-4-t2-female-1	f-4-t2-male-1	f-4-t3-female-2	f-4-t3-male-1	f-4-t3-male-2
b-1-t1-female-a	0	0.125862330198288	0.2520627677440643	0.2335367500782013	0.2193669974803925	0.4179016649723053	0.180864542722702	0.3947758078575134	0.3222166895866394	0.3464576303958893	0.321425586938858	0.3234410583972931	0.4158807098865509	0.3890638053417206	0.4313037097454071	0.3870726227760315	0.3332492113113403	0.300643652677536	0.416608452796936	0.2997671365737915	0.4094710946083069	0.3642534613609314	0.4168139398097992	0.4120156466960907	0.3864726126194	0.3294036090373993	0.3986197113990784	0.2839245796203613	0.1959688812494278	0.2502336204051971	0.2332278490066528	0.4299561083316803	0.2495556175708771	0.2754380702972412	0.2831946313381195	0.3380406200885773	0.2314521223306656	0.2571950852870941	0.3878976404666901	0.3882626593112946	0.4099037349224091	0.3367410600185394	0.3066472411155701	0.4040202796459198	0.2963987290859222	0.3595709502696991	0.1209016218781471	0.3732422888278961	0.2974956333637238	0.3590295612812042	0.08564635366201401	0.09382204711437225	0.3744464516639709	0.4282121658325195	0.4180297553539276	0.4136392772197723	0.4386814534664154	0.3682525157928467	0.4388006031513214	0.3912878930568695	0.3547025322914124	0.4204334020614624	0.4180853664875031	0.3296522796154022	0.3611973226070404	0.3343861997127533	0.2838945090770721	0.219614639878273	0.239711195230484	0.4135696589946747	0.3932815492153168	0.389981746673584	0.2504006028175354	0.3810615837574005	0.2029140889644623	0.3628334403038025	0.2571064829826355	0.1629397422075272	0.03805968910455704	0.1269019991159439	0.1684243679046631	0.3577401340007782	0.2085980474948883	0.1188884079456329	0.1190166175365448	0.1271822601556778	0.1791500896215439	0.1947157680988312	0.1559344232082367	0.1289596706628799	0.122358538210392	0.08399490267038345	0.2684997618198395	0.1891760975122452	0.122923955321312	0.1457097977399826	0.3545725643634796	0.1801832318305969	0.1461019217967987	0.07427987456321716	0.06813927739858627	0.2316457033157349	0.3201190829277039	0.2450177520513535	0.2139641940593719	0.2844913601875305	0.2099348604679108	0.3475078046321869	0.1574555933475494	0.06783619523048401	0.1430250704288483	0.2845563888549805	0.3397597372531891	0.1680650264024734	0.2096502333879471	0.2060730904340744	0.2860428690910339	0.2553972005844116	0.365114837884903	0.1777483522891998	0.1013994812965393	0.2172102630138397	0.1985509246587753	0.1957987844944	0.1155577078461647	0.2197828590869904	0.1668095737695694	0.09151330590248108	0.2052976787090302	0.1766752600669861	0.283963531255722	0.09723515808582306	0.2096945941448212	0.284640908241272	0.2602536678314209	0.2550311982631683	0.149013414978981	0.163888081908226	0.186415895819664	0.3190664649009705	0.1687111258506775	0.170997142791748	0.1586607992649078	0.1563393324613571	0.1453971117734909	0.1920290738344193	0.1446350812911987	0.1563562452793121	0.1261950731277466	0.120260588824749	0.2632723450660706	0.2833478152751923	0.1253049373626709	0.1400287449359894	0.1153359785676003	0.1081433147192001	0.1089523062109947	0.1450549215078354	0.1685669720172882	0.2270349711179733	0.117697648704052	0.1079237535595894	0.1146388128399849	0.1910931318998337	0.22093565762043	0.2519727349281311	0.2610049545764923	0.1982590407133102	0.172628715634346	0.06701438128948212	0.06595488637685776	0.1420018821954727	0.2209763675928116	0.2633653581142426	0.359636127948761	0.4092932045459747	0.3421997427940369	0.4617185890674591	0.3887277841567993	0.1830202788114548	0.222128689289093	0.1552823334932327	0.1930583268404007	0.1967245489358902	0.1868201941251755	0.19054014980793	0.405413419008255	0.3102333545684814	0.212656170129776	0.2459884583950043	0.3436494469642639	0.1787616610527039	0.3232363164424896	0.1513940095901489	0.2439312785863876	0.2172700464725494	0.3012875616550446	0.2697076797485352	0.3450708389282227	0.1651618480682373	0.1610705405473709	0.1511556506156921	0.1477327942848206	0.1720300018787384	0.1764177531003952	0.312251091003418	0.3602668941020966	0.2277970165014267	0.3182040154933929	0.2045478373765945	0.169450968503952	0.1753752678632736	0.1986640989780426	0.2572419941425323	0.2020267695188522	0.1956650018692017	0.1856798231601715	0.1274550408124924	0.1403118222951889	0.348832756280899	0.2200982272624969	0.2181586176156998	0.2414581030607224	0.1274297088384628	0.2101107686758041	0.2761914432048798	0.2778825759887695	0.2367061823606491	0.3576504290103912	0.1571497321128845	0.2887568473815918	0.3134203553199768	0.1846595108509064
b-1-t1-female-c	0.125862330198288	0	0.279272735118866	0.2562790513038635	0.2454872578382492	0.4437429904937744	0.2104525566101074	0.4051041901111603	0.3208864331245422	0.3590090274810791	0.3244131505489349	0.3183777630329132	0.4039222598075867	0.3657107353210449	0.4378924369812012	0.3734383583068848	0.24242103099823	0.209348663687706	0.3486836552619934	0.286974161863327	0.430955171585083	0.3856236934661865	0.4340899288654327	0.4335090816020966	0.4079566299915314	0.3466981649398804	0.4201131165027618	0.3040283918380737	0.2114030420780182	0.237187922000885	0.2183530330657959	0.4408983588218689	0.2365098595619202	0.2859139740467072	0.2990843951702118	0.3572021126747131	0.2349550426006317	0.2680328190326691	0.4029978811740875	0.384294331073761	0.420153796672821	0.3214189410209656	0.3136656284332275	0.4135747253894806	0.2889941930770874	0.3811579942703247	0.1539028733968735	0.394140362739563	0.3174267709255219	0.3742952048778534	0.14715176820755	0.1306407004594803	0.3925331830978394	0.4440847635269165	0.431379646062851	0.4149936735630035	0.4272145330905914	0.3292750418186188	0.4576708078384399	0.4159230291843414	0.3669991195201874	0.4443026483058929	0.4474179744720459	0.3558594882488251	0.3898171484470367	0.3374208807945251	0.2752697467803955	0.2040503323078156	0.2433956563472748	0.4363002181053162	0.4004740118980408	0.411634087562561	0.2328418493270874	0.4011271893978119	0.1601036489009857	0.3369283974170685	0.237517774105072	0.1544883549213409	0.1434634774923325	0.1826907843351364	0.2003559768199921	0.373835027217865	0.1685883849859238	0.1323003768920898	0.1285765171051025	0.1075724810361862	0.1477979719638824	0.2084937244653702	0.1865977197885513	0.1413554251194	0.1914721876382828	0.1726544052362442	0.2869691848754883	0.1574325561523438	0.08772844076156616	0.1834329962730408	0.2650637924671173	0.1228636503219604	0.18280990421772	0.1274057924747467	0.1471285372972488	0.1770969182252884	0.3004951775074005	0.2396316379308701	0.1412607133388519	0.1988259851932526	0.1426937878131866	0.3680083155632019	0.1081105321645737	0.1214095503091812	0.1445681601762772	0.2573491036891937	0.3589828610420227	0.07414145022630692	0.2136299908161163	0.1484677940607071	0.1958526521921158	0.1795363128185272	0.3109681010246277	0.1902306824922562	0.1628709137439728	0.2105415910482407	0.1568565368652344	0.1685713529586792	0.1607871353626251	0.1349448263645172	0.1787725985050201	0.1518964320421219	0.1991772651672363	0.1954202651977539	0.2760241627693176	0.1295309364795685	0.1296516805887222	0.2340780198574066	0.1751753985881805	0.2323671877384186	0.1613088697195053	0.18455471098423	0.1986145973205566	0.3378552198410034	0.205173671245575	0.1640387922525406	0.2151302993297577	0.2288092970848083	0.2142440229654312	0.160724937915802	0.1247679218649864	0.08004210889339447	0.1304413825273514	0.1464086621999741	0.2835166454315186	0.2818151712417603	0.1516688913106918	0.1755197048187256	0.1081689223647118	0.1527620553970337	0.130699560046196	0.2037865221500397	0.2073880732059479	0.2557092905044556	0.1797582358121872	0.1858582496643066	0.1852778941392899	0.2213388532400131	0.2222055196762085	0.2245903164148331	0.2308542728424072	0.2164890170097351	0.179015651345253	0.1391165852546692	0.1366044133901596	0.1504208743572235	0.2311912328004837	0.2765685617923737	0.3654764592647552	0.3685517013072968	0.303119570016861	0.4192681908607483	0.3775129914283752	0.2109561264514923	0.2202026695013046	0.188542440533638	0.2237881720066071	0.2275769263505936	0.2176725566387177	0.2213925123214722	0.4241884648799896	0.3023030757904053	0.208597257733345	0.2418722063302994	0.3628888428211212	0.1874222457408905	0.3429945111274719	0.1582506000995636	0.222420409321785	0.219963014125824	0.2648866176605225	0.2378229349851608	0.3647456467151642	0.2290759682655334	0.2346381396055222	0.2188363671302795	0.1786265522241592	0.2407248914241791	0.2516402006149292	0.3291315734386444	0.3208279311656952	0.2290279567241669	0.2809587717056274	0.232400193810463	0.1804559826850891	0.2230545878410339	0.2160577178001404	0.2274540364742279	0.2198727279901505	0.2260034829378128	0.2215343117713928	0.1830663830041885	0.1967723518610001	0.3675745725631714	0.2344377636909485	0.2354246973991394	0.2607310712337494	0.1994768232107162	0.2232012152671814	0.2439713627099991	0.2451673895120621	0.2283479273319244	0.3333512544631958	0.2016302496194839	0.2536716163158417	0.2759971022605896	0.2151507884263992
b-1-t1-female-d	0.2520627677440643	0.279272735118866	0	0.04169965907931328	0.05736001580953598	0.1743394583463669	0.09244169294834137	0.1844940483570099	0.1305327117443085	0.1497212797403336	0.1149149388074875	0.1159366294741631	0.2046712934970856	0.1895524561405182	0.2211978584527969	0.1791642755270004	0.2526001930236816	0.2539577782154083	0.2313448935747147	0.1363049447536469	0.1996099650859833	0.154636338353157	0.2067230194807053	0.2019247561693192	0.1763816475868225	0.1227575540542603	0.188424214720726	0.07662941515445709	0.1388345807790756	0.1712728142738342	0.1248637139797211	0.2198068052530289	0.1405765116214752	0.08938804268836975	0.07378851622343063	0.129443570971489	0.1015919521450996	0.07890201359987259	0.1778955310583115	0.1720616072416306	0.2003048807382584	0.1247389689087868	0.1019012853503227	0.1939293444156647	0.08665435761213303	0.1503818035125732	0.1788110136985779	0.1630468368530273	0.09232138097286224	0.1493068784475327	0.2168368995189667	0.3077191710472107	0.1643470227718353	0.2199738770723343	0.2077479213476181	0.2233147323131561	0.2549659311771393	0.1870657950639725	0.2285187840461731	0.1476851552724838	0.1110214293003082	0.1767666339874268	0.1745231747627258	0.0917392373085022	0.1191158965229988	0.1256570667028427	0.08543668687343597	0.1367170214653015	0.09875322133302689	0.2033395916223526	0.1837933212518692	0.1802109181880951	0.09383212029933929	0.1724644750356674	0.206639751791954	0.2313900887966156	0.3601318001747131	0.3312772810459137	0.2522126436233521	0.3340236246585846	0.1342620998620987	0.1641107797622681	0.2190321534872055	0.2570191323757172	0.2448897361755371	0.3023602366447449	0.2218059599399567	0.2375804930925369	0.2009004950523376	0.1993410736322403	0.3489053845405579	0.2958428263664246	0.06021443381905556	0.200937032699585	0.2460181564092636	0.3329291045665741	0.3693247437477112	0.3305970132350922	0.3572112023830414	0.2428149580955505	0.2500031590461731	0.2010701447725296	0.1214359998703003	0.1282744407653809	0.3372415602207184	0.3611323237419128	0.3645324409008026	0.1370977759361267	0.2983203530311584	0.2700411677360535	0.2527117133140564	0.291604071855545	0.1370406895875931	0.2992804050445557	0.120216503739357	0.3723025023937225	0.3504144549369812	0.3435297608375549	0.3693247139453888	0.1500509828329086	0.3244286775588989	0.1447530537843704	0.2154213935136795	0.1922402232885361	0.3434055745601654	0.3748367130756378	0.3288309276103973	0.2844166457653046	0.1133535876870155	0.1451142430305481	0.1601534634828568	0.2086513042449951	0.3060638606548309	0.1689710766077042	0.3004547655582428	0.1361480951309204	0.3857258260250092	0.3838038444519043	0.1891583204269409	0.1022791564464569	0.1265629380941391	0.342894434928894	0.3882330358028412	0.3903633058071136	0.3541204929351807	0.3867103159427643	0.2147150039672852	0.2921019494533539	0.2511612474918365	0.3126250207424164	0.1324621587991714	0.09529454261064529	0.2249786257743835	0.2478439658880234	0.3007113635540009	0.2279374897480011	0.2900899350643158	0.3399307727813721	0.3436176180839539	0.1537636518478394	0.3337642848491669	0.3359279334545135	0.330343097448349	0.3852368593215942	0.3772956728935242	0.3726334869861603	0.3715393543243408	0.116772286593914	0.1971196383237839	0.2533722221851349	0.2549728155136108	0.1853236556053162	0.1050006449222565	0.05370690673589706	0.1513063311576843	0.371288388967514	0.3494164347648621	0.4139005541801453	0.3843802213668823	0.2211973071098328	0.3816144168376923	0.3360554873943329	0.3924064636230469	0.396195262670517	0.3862908780574799	0.3900108337402344	0.190840944647789	0.3205469250679016	0.320245236158371	0.3527774214744568	0.1301210820674896	0.3100382685661316	0.17276930809021	0.298576146364212	0.3724634051322937	0.3762919902801514	0.3630410432815552	0.3697191476821899	0.1336530596017838	0.3812326788902283	0.3845195472240448	0.3772851526737213	0.2495087832212448	0.3904855251312256	0.3922095596790314	0.1074603274464607	0.3588640093803406	0.3825811445713043	0.3669997155666351	0.392901599407196	0.3393831551074982	0.3828818202018738	0.3752208650112152	0.3658272624015808	0.3792933821678162	0.3894503116607666	0.2081228196620941	0.3214907646179199	0.3275941610336304	0.1393070816993713	0.2526645958423615	0.1282316595315933	0.1089689135551453	0.3419328033924103	0.3817588090896606	0.3700778782367706	0.3715088665485382	0.3801214694976807	0.3481488227844238	0.3764966130256653	0.3555724620819092	0.3569909334182739	0.3843161761760712
b-1-t1-male-a	0.2335367500782013	0.2562790513038635	0.04169965907931328	0	0.0384557694196701	0.1905630081892014	0.07241027057170868	0.2028509527444839	0.1489130258560181	0.1714093387126923	0.1314618438482285	0.1361062228679657	0.2260396182537079	0.2127780169248581	0.2381536364555359	0.1999335438013077	0.2544636726379395	0.250031054019928	0.2518288493156433	0.1391124427318573	0.2213958352804184	0.1763085722923279	0.224300891160965	0.2237106114625931	0.1981299966573715	0.1369090974330902	0.2103146612644196	0.09476132690906525	0.1094643771648407	0.1468021720647812	0.102078378200531	0.2364694178104401	0.1160080060362816	0.08737009018659592	0.09284995496273041	0.151441901922226	0.06933177262544632	0.06589185446500778	0.1949250400066376	0.1914565414190292	0.2172524034976959	0.1414843499660492	0.115207277238369	0.2104858607053757	0.103524386882782	0.1714811325073242	0.1575478315353394	0.1850478500127792	0.1076844185590744	0.1652228981256485	0.1907083094120026	0.2841662168502808	0.1828563213348389	0.2410415560007095	0.2279973179101944	0.2433746457099915	0.2748624384403229	0.2151386439800262	0.2478817254304886	0.166528582572937	0.128001794219017	0.1913724541664124	0.1942847073078156	0.1160262823104858	0.1402609646320343	0.1432013511657715	0.09232363104820251	0.1084961742162704	0.06297848373651505	0.2201452851295471	0.2005987018346786	0.202253058552742	0.08332891017198563	0.1926185190677643	0.1974238455295563	0.2387620508670807	0.3467836081981659	0.3175593018531799	0.2342906147241592	0.3137168884277344	0.1270168423652649	0.1917560696601868	0.2133775353431702	0.2545546889305115	0.2461154162883759	0.2895011007785797	0.206578865647316	0.2265165150165558	0.193707749247551	0.1880652904510498	0.3266202211380005	0.2906967997550964	0.09449528157711029	0.195874959230423	0.2424608618021011	0.3190158903598785	0.385006457567215	0.3179774582386017	0.3439262509346008	0.2257134169340134	0.2326449304819107	0.2027605623006821	0.1561976075172424	0.1405074149370193	0.3289175629615784	0.3538474142551422	0.3511374294757843	0.1684398502111435	0.2822521924972534	0.2500598728656769	0.2451757937669754	0.3052708804607391	0.1663622111082077	0.2913451194763184	0.1180826425552368	0.3625508844852448	0.3404178321361542	0.3381274044513702	0.3851803839206696	0.1374525725841522	0.3192856311798096	0.1419078856706619	0.2139126658439636	0.1880125552415848	0.3331727981567383	0.3608687222003937	0.3207168579101562	0.2777248322963715	0.1001214608550072	0.1347557008266449	0.1610968112945557	0.1881856024265289	0.3009338676929474	0.1791386306285858	0.2938930094242096	0.1413468271493912	0.3664454519748688	0.3721587061882019	0.1821751296520233	0.1303824782371521	0.1161264553666115	0.3382307589054108	0.3741199672222137	0.37945356965065	0.3467860817909241	0.3782823085784912	0.19782355427742	0.2776198089122772	0.2306218296289444	0.3001798093318939	0.145506352186203	0.1254056245088577	0.2177266776561737	0.2412895113229752	0.2943285405635834	0.2157434225082397	0.2773424386978149	0.3271311521530151	0.3337475657463074	0.143892228603363	0.3217405676841736	0.3188179731369019	0.3210796117782593	0.3465030789375305	0.3387873470783234	0.3347458243370056	0.3341594934463501	0.1162376925349236	0.1959904730319977	0.2469074875116348	0.2476282268762589	0.1776283830404282	0.09460959583520889	0.08107474446296692	0.1692246794700623	0.3591279089450836	0.3122372627258301	0.4104800820350647	0.3934309482574463	0.2081800103187561	0.3685304522514343	0.3231081962585449	0.3540206849575043	0.3576869368553162	0.3477825522422791	0.351502537727356	0.2138891518115997	0.3287050724029541	0.3083920478820801	0.3362888991832733	0.1566609144210815	0.2981805503368378	0.1846072375774384	0.2857886850833893	0.3343585431575775	0.3377085328102112	0.3261288702487946	0.3319070041179657	0.1668035387992859	0.3679448068141937	0.3726474344730377	0.3703048527240753	0.2347153872251511	0.3769121468067169	0.3802518844604492	0.1380027532577515	0.3228233158588409	0.3459244966506958	0.3304850459098816	0.3564245402812958	0.3238970339298248	0.3685997426509857	0.3367859721183777	0.3276588618755341	0.3408472836017609	0.3513369858264923	0.1994486600160599	0.313494473695755	0.3215207159519196	0.1739972084760666	0.2404564619064331	0.1278897970914841	0.1039144024252892	0.335906445980072	0.3433139324188232	0.3336656391620636	0.3354871869087219	0.3436443507671356	0.3574299216270447	0.3553178012371063	0.3179741203784943	0.3188015222549438	0.3461516797542572
b-1-t1-male-b	0.2193669974803925	0.2454872578382492	0.05736001580953598	0.0384557694196701	0	0.2230031937360764	0.0575362890958786	0.2313976287841797	0.1712843626737595	0.1930627822875977	0.1577271670103073	0.1604890823364258	0.2499015033245087	0.2198392152786255	0.2679431438446045	0.2243525832891464	0.2365285605192184	0.2445106357336044	0.2562690079212189	0.1493660807609558	0.2481590807437897	0.20281882584095	0.2534918487071991	0.2510136067867279	0.2251605689525604	0.1663527488708496	0.2373287379741669	0.1210369393229485	0.1120148301124573	0.1500398367643356	0.1077697277069092	0.2666340172290802	0.1212574690580368	0.1134725138545036	0.120853990316391	0.1751274168491364	0.08019080758094788	0.09472509473562241	0.2245194613933563	0.2098641693592072	0.2464206516742706	0.1705646067857742	0.1431780010461807	0.2407456636428833	0.13448166847229	0.1982776671648026	0.1506537795066833	0.2120002210140228	0.135067030787468	0.195939913392067	0.186544731259346	0.2725940942764282	0.2110597342252731	0.2646487653255463	0.2546515464782715	0.2646404504776001	0.2959352433681488	0.228508785367012	0.2754785418510437	0.1979465186595917	0.1591790318489075	0.2254397720098495	0.2251969426870346	0.1240431517362595	0.1683679223060608	0.1706879138946533	0.1202642843127251	0.1108131781220436	0.08032561838626862	0.2500237822532654	0.229920968413353	0.2290659099817276	0.08732292056083679	0.2177670300006866	0.171561062335968	0.2240393608808517	0.313315361738205	0.2839413583278656	0.2176671624183655	0.3034766614437103	0.1122734472155571	0.2073456346988678	0.1952055841684341	0.226522758603096	0.2173742949962616	0.2564288079738617	0.1731085777282715	0.193693608045578	0.1567584276199341	0.1563289761543274	0.2969200313091278	0.2704168260097504	0.1108052805066109	0.1630920916795731	0.2262133806943893	0.3095130324363708	0.3569559752941132	0.2834144830703735	0.3103298544883728	0.2102439701557159	0.2127271443605423	0.1841055899858475	0.1618094146251678	0.1144895553588867	0.2957852482795715	0.3251698911190033	0.3201389312744141	0.1853103786706924	0.2515612840652466	0.2259291559457779	0.2216164618730545	0.2829884886741638	0.177428662776947	0.2749052941799164	0.103125736117363	0.3305270075798035	0.3135287761688232	0.3079876303672791	0.3613366186618805	0.1159083172678947	0.2960214614868164	0.1213294491171837	0.1834421902894974	0.1571972072124481	0.3021655976772308	0.3271065652370453	0.2928422689437866	0.2426113784313202	0.08908661454916	0.1148052290081978	0.156590610742569	0.175422802567482	0.2727839648723602	0.1699270159006119	0.2720636129379272	0.1349169164896011	0.3436396718025208	0.3350459337234497	0.1529752016067505	0.1381850242614746	0.1030572131276131	0.3023881316184998	0.3479699492454529	0.3600629568099976	0.311402827501297	0.3438260853290558	0.1679072976112366	0.2456548511981964	0.2031417787075043	0.2713208794593811	0.1251434981822968	0.134431853890419	0.1841667741537094	0.2078029215335846	0.2587138414382935	0.1899731159210205	0.2482922375202179	0.3004621267318726	0.3057273030281067	0.114684522151947	0.2919219136238098	0.2849984467029572	0.2876935005187988	0.3528240323066711	0.3450504839420319	0.3402206599712372	0.3397643566131592	0.09024272114038467	0.1656306833028793	0.2120122909545898	0.2227782905101776	0.1544603407382965	0.08151787519454956	0.09857194125652313	0.1972387731075287	0.3748413622379303	0.3207144439220428	0.4233791828155518	0.3731792271137238	0.1750544905662537	0.3350794315338135	0.2910356521606445	0.3601425588130951	0.3639500737190247	0.3540457487106323	0.3577656447887421	0.2240763157606125	0.3033249974250793	0.2759791314601898	0.3106411397457123	0.1642368584871292	0.2646707892417908	0.1632855832576752	0.2533217072486877	0.3400505483150482	0.343879222869873	0.3319596350193024	0.3378125429153442	0.1698540598154068	0.3359241187572479	0.3393823504447937	0.334153026342392	0.2080668210983276	0.3441140651702881	0.3486185073852539	0.1386826634407043	0.3336625397205353	0.3515208661556244	0.3361274600028992	0.3620294034481049	0.3173313438892365	0.3389508128166199	0.342937171459198	0.3336703777313232	0.3470855951309204	0.3572051525115967	0.170949399471283	0.282558262348175	0.2888834178447723	0.1714488714933395	0.2101832032203674	0.09869776666164398	0.08117452263832092	0.3000072538852692	0.3493284285068512	0.3392056524753571	0.3402737081050873	0.3492492437362671	0.3398894071578979	0.3484680652618408	0.3231142461299896	0.32482048869133	0.351091742515564
