	S1-female-1	S1-female-2	S1-female-3	S1-male-1	S10-female-1	S10-female-2	S10-Female-3	S10-male-1	S10-male-2-	S2-female-1	S2-female-2	S2-male-1	S2-male-2	S2014F_E2-2-A-F	S2014F_E2-2-B-F	S2014F_E2-2-C-F	S2014F_E2-3-A-F	S2014F_E2-3-B-F	S2014F_E2-3-C-F	S2014F_E5-2-A-F	S2014F_E5-2-A-F_plate2	S2014F_E5-2-B-F	S2014F_E5-3-B-F	S2014F_E5-3-C-F	S2014F_E5-C-2-F	S2014F_E7-1-A-F	S2014F_E7-2-C-F	S2014F_E7-3-A-F	S2014F_E7-3-B-F	S2014F_E7-3-C-F	S2014F_E9-2-A-F	S2014F_E9-2-B-F	S2014F_E9-2-C-F	S2014F_E9-3-A-F	S2014F_E9-3-B-F	S2014F_E9-3-C-F	S2014m_E2-1-A-F	S2014M_E2-1-A-M	S2014m_E2-1-B-F	S2014M_E2-1-B-M	S2014m_E2-1-C-F	S2014m_E2-1-C-M	S2014m_E2-2-A-M	S2014m_E2-2-B-M	S2014m_E2-2-C-M	S2014m_E2-3-A-M	S2014m_E2-3-B-M	S2014m_E2-3-C-M	S2014m_E5-1-A-F	S2014M_E5-1-A-M	S2014m_E5-1-B-F	S2014M_E5-1-B-M	S2014m_E5-1-C-F	S2014M_E5-1-C-M	S2014m_E5-2-A-M	S2014m_E5-2-B-M	S2014m_E5-3-A-M	S2014m_E5-3-B-M	S2014m_E5-3-C-M	S2014m_E7-1-A-M	S2014m_E7-1-B-F	S2014m_E7-1-B-M	S2014m_E7-1-C-F	S2014m_E7-1-C-M	S2014m_E7-2-A-F	S2014m_E7-2-A-M	S2014m_E7-2-B-F	S2014m_E7-2-B-M	S2014m_E7-2-C-M	S2014m_E7-3-A-M	S2014M_E7-3-B-M	S2014m_E7-3-C-M	S2014M_E9-1-A-M	S2014m_E9-1-B-F	S2014M_E9-1-B-M	S2014m_E9-1-C-F	S2014M_E9-1-C-M	S2014m_E9-2-B-M	S2014m_E9-2-C-M	S2014m_E9-3-A-M	S2014m_E9-3-B-M	S2014m_E9-3-C-M	S2014m_E9-A-1-F	S2017t1_E11-T1a-Female	S2017t1_E11-T1a-Male	S2017t1_E11-T1b-Female	S2017t1_E11-T1b-Male	S2017t1_E13-T1a-Female	S2017t1_E13-T1a-Male	S2017t1_E13-T1b-Female	S2017t1_E13-T1b-Male	S2017t1_E14-T1a-Female	S2017t1_E14-T1a-Male	S2017t1_E14-T1b-Female	S2017t1_E14-T1b-Male	S2017t1_E16-T1a-Female	S2017t1_E16-T1a-Male	S2017t1_E16-T1b-Female	S2017t1_E16-T1b-Male	S2017t1_E17-T1a-Female	S2017t1_E17-T1a-Male	S2017t1_E17-T1b-Female	S2017t1_E17-T1b-Male	S2017t1_E19-T1a-Female	S2017t1_E19-T1a-Male	S2017t1_E19-T1b-Female	S2017t1_E19-T1b-Male	S2017t1_E23-T1a-Female	S2017t1_E23-T1a-Male	S2017t1_E23-T1b-Female	S2017t1_E23-T1b-Male	S2017t1_E30-T1a-Female	S2017t1_E30-T1a-Male	S2017t1_E30-T1b-Female	S2017t1_E30-T1b-Male	S2017t2_E11-T2a-Male_C7D5_5f	S2017t2_E11-T2a-Male	S2017t2_E11-T2b-Female	S2017t2_E11-T2b-Male	S2017t2_E13-T2a-Female	S2017t2_E13-T2a-Male	S2017t2_E13-T2b-Female	S2017t2_E13-T2b-Male	S2017t2_E14-T2a-Female	S2017t2_E14-T2a-Male	S2017t2_E14-T2b-Female	S2017t2_E14-T2b-Male	S2017t2_E16-T2a-Female	S2017t2_E16-T2a-Male	S2017t2_E16-T2b-Female	S2017t2_E16-T2b-Male	S2017t2_E17-T2a-Female	S2017t2_E17-T2a-Male	S2017t2_E17-T2b-Female	S2017t2_E17-T2b-Male	S2017t2_E19-T2a-Female	S2017t2_E19-T2a-Male	S2017t2_E19-T2b-Female	S2017t2_E19-T2b-Male	S2017t2_E23-T2a-Female	S2017t2_E23-T2a-Male	S2017t2_E23-T2b-Female	S2017t2_E23-T2b-Male	S2017t2_E30-T2a-Female	S2017t2_E30-T2a-Male	S2017t2_E30-T2b-Female	S2017t2_E30-T2b-Male	S2017t3_E11-T3a-Female	S2017t3_E11-T3a-Male	S2017t3_E16-T3b-Female	S2017t3_E16-T3b-Male	S2017t3_E17-T3a-Female	S2017t3_E17-T3a-Male	S2017t3_E30-T3b-Female	S2017t3_E30-T3b-Male	S2017t3F_E11-T3b-Female	S2017t3F_E13-T3a-Female	S2017t3F_E13-T3b-Female	S2017t3F_E14-T3a-Female	S2017t3F_E14-T3b-Female	S2017t3F_E16-T3a-Female	S2017t3F_E17-T3b-Female	S2017t3F_E19-T3a-Female	S2017t3F_E19-T3b-Female	S2017t3F_E23-T3a-Female	S2017t3F_E23-T3b-Female	S2017t3F_E30-T3a-Female	S2017t3M_E11-T3b-Male	S2017t3M_E13-T3a-Male	S2017t3M_E14-T3a-Male	S2017t3M_E14-T3b-Male	S2017t3M_E16-T3a-Male	S2017t3M_E17-T3b-Male	S2017t3M_E19-T3a-Male	S2017t3M_E19-T3b-Male	S2017t3M_E23-T3a-Male	S2017t3M_E23-T3b-Male	S2017t3M_E30-T3a-Male	S3-female-1	S3-female-3	S3-male-1	S3-male-2	S3-male-3	S4-female-1	S4-female-3	S4-male-1	S4-male-2	S4-male-3	S5-female-1	S5-female-2	S5-male-1	S5-male-2	S5-male-3	s6-Female-1	S6-female-2	S6-female-3	S6-male-1	S6-male-3	S7-female-1	S7-female-2	S7-female-3	S7-male-1	S7-male-2	S7-male-3	S8-female-1	S8-female-2	S8-female-3	S8-male-1	S8-male-2	S8-male-3	S9-female-1	S9-female-3	S9-male-1	S9-male-2
S1-female-1	0	0.3340806365013123	0.2506911754608154	0.1629178673028946	0.1827560365200043	0.3194877803325653	0.1999489665031433	0.1990264356136322	0.1266949474811554	0.1248117312788963	0.4213588833808899	0.1893907934427261	0.2939415872097015	0.2929281294345856	0.2436752319335938	0.2714603543281555	0.2990186810493469	0.3550682067871094	0.385920375585556	0.2326411455869675	0.3369633853435516	0.3391862809658051	0.2554745674133301	0.2537952363491058	0.4258250892162323	0.2435744553804398	0.4390119016170502	0.3999676406383514	0.4255018830299377	0.4793123304843903	0.3728539347648621	0.3327262699604034	0.4793086349964142	0.3852256834506989	0.3271649181842804	0.3239300847053528	0.2626993656158447	0.2243214249610901	0.1652912497520447	0.2792565524578094	0.2176904380321503	0.286557137966156	0.3198511302471161	0.2826351523399353	0.2660917341709137	0.269462913274765	0.3201694488525391	0.2944566309452057	0.1986311674118042	0.2284991443157196	0.2662108838558197	0.237489178776741	0.2229145169258118	0.2242861539125443	0.2285570949316025	0.1670644879341125	0.3121775090694427	0.2589631974697113	0.2951549589633942	0.3404691517353058	0.2438749372959137	0.2881276309490204	0.2617709636688232	0.2681717574596405	0.23626409471035	0.3176964223384857	0.306458055973053	0.2508223354816437	0.2733294069766998	0.3613860011100769	0.3749257028102875	0.3369732201099396	0.238067090511322	0.3003637194633484	0.3870605230331421	0.2743423581123352	0.2549946010112762	0.4054124355316162	0.2791359126567841	0.3160714209079742	0.4249036908149719	0.3577896356582642	0.3391650021076202	0.1866252720355988	0.2953951060771942	0.3662516474723816	0.1910510510206223	0.2305330634117126	0.2342499792575836	0.2014307826757431	0.2376562356948853	0.4010495841503143	0.2694092988967896	0.3231242597103119	0.2803492248058319	0.2420240044593811	0.3110508322715759	0.2901352941989899	0.3143675923347473	0.2863824069499969	0.3092662394046783	0.3000183403491974	0.3951916694641113	0.3206377327442169	0.3147648274898529	0.2973479926586151	0.2780768871307373	0.3150768876075745	0.3439788520336151	0.3195441663265228	0.3307246565818787	0.32635697722435	0.3073541224002838	0.330685943365097	0.3310106694698334	0.2652452290058136	0.2775802612304688	0.2358475029468536	0.2080512195825577	0.2477298825979233	0.2785232961177826	0.2778594791889191	0.275298684835434	0.2330292463302612	0.2473339140415192	0.2062674313783646	0.2212501019239426	0.2413044273853302	0.2562585771083832	0.3440096378326416	0.2498165220022202	0.207746833562851	0.2435763478279114	0.2894750237464905	0.2730230391025543	0.2033053934574127	0.2688506543636322	0.1998394280672073	0.2067186087369919	0.2584682703018188	0.2114595025777817	0.3092553615570068	0.2663508355617523	0.2036160379648209	0.2569818198680878	0.2516994476318359	0.269715815782547	0.2996324896812439	0.2298110276460648	0.2976094782352448	0.2288251370191574	0.2609350979328156	0.2670442461967468	0.2909230291843414	0.2126911282539368	0.2238883227109909	0.2375883162021637	0.2443857640028	0.232019916176796	0.2495921850204468	0.2822176814079285	0.2413129359483719	0.2964023649692535	0.2754738330841064	0.2651181221008301	0.2840827107429504	0.2387887835502625	0.2446431666612625	0.3050687611103058	0.3204825222492218	0.2569310367107391	0.2509921491146088	0.2665846645832062	0.31171715259552	0.2737972438335419	0.3145835101604462	0.2530990242958069	0.2341307997703552	0.279069185256958	0.1004058942198753	0.2031969130039215	0.1754430383443832	0.2913601994514465	0.2210791409015656	0.2690355479717255	0.3305677473545074	0.2476972937583923	0.2069315612316132	0.1904288530349731	0.2549827694892883	0.2396557182073593	0.3815300166606903	0.08084466308355331	0.2417223155498505	0.3578402698040009	0.2101671546697617	0.1838588714599609	0.2137768417596817	0.1412317752838135	0.1758197844028473	0.3556571304798126	0.09364083409309387	0.3658121526241302	0.1293961107730865	0.1801521778106689	0.147514820098877	0.2516730129718781	0.1363405883312225	0.3285973370075226	0.2090547680854797	0.09288902580738068	0.1230318620800972	0.1276412308216095	0.1767987459897995
S1-female-2	0.3340806365013123	0	0.486279308795929	0.366490364074707	0.4636702537536621	0.08937357366085052	0.3244260847568512	0.3439019024372101	0.2435628324747086	0.4342552423477173	0.1908326745033264	0.1830845326185226	0.4460553228855133	0.2507064938545227	0.2739061415195465	0.3387645781040192	0.3982802629470825	0.2901918292045593	0.2830116748809814	0.2222631275653839	0.2990806996822357	0.2467968761920929	0.2885982394218445	0.3337642550468445	0.1931050717830658	0.2517933249473572	0.3661190867424011	0.1586800068616867	0.2785666882991791	0.3925739228725433	0.329311192035675	0.3379110097885132	0.4079153835773468	0.2987120449542999	0.3206005096435547	0.2914586663246155	0.2364332973957062	0.2442300319671631	0.2746574878692627	0.4029936790466309	0.2265230417251587	0.4093976616859436	0.4261093437671661	0.3792398273944855	0.2666926383972168	0.3601967692375183	0.2137119472026825	0.396386593580246	0.3079275488853455	0.3355762362480164	0.2187813967466354	0.2681572735309601	0.3323104083538055	0.3174837529659271	0.1940280348062515	0.3574497401714325	0.4065994024276733	0.2404992580413818	0.3669184148311615	0.4586378931999207	0.2907832860946655	0.4036645889282227	0.4037282466888428	0.246650755405426	0.2760754525661469	0.1827910393476486	0.258933961391449	0.2992742359638214	0.3216808438301086	0.3300635814666748	0.2990817725658417	0.2398245334625244	0.2442068606615067	0.2241843938827515	0.2631054222583771	0.264354407787323	0.2295510470867157	0.3276670873165131	0.3747699558734894	0.4264656007289886	0.3153481185436249	0.3585958778858185	0.2432751208543777	0.2776442170143127	0.4499612152576447	0.2432857751846313	0.4126178920269012	0.3726315498352051	0.3425812721252441	0.3164166808128357	0.3179343938827515	0.3322533965110779	0.3751389980316162	0.4309201538562775	0.40988689661026	0.2295594811439514	0.3418748378753662	0.338737428188324	0.3728728294372559	0.3686402440071106	0.3250043988227844	0.3237602114677429	0.2946647703647614	0.412860244512558	0.4033469557762146	0.3392081260681152	0.381380707025528	0.4578249752521515	0.4575405716896057	0.4531074464321136	0.486134946346283	0.5042935013771057	0.4771946370601654	0.517673671245575	0.3726036548614502	0.403222531080246	0.4619714021682739	0.3626914620399475	0.2767795324325562	0.368119865655899	0.4567611515522003	0.4068584442138672	0.2773873209953308	0.3306374847888947	0.3638540506362915	0.2317274659872055	0.3103642761707306	0.3627592921257019	0.4072917401790619	0.2794193923473358	0.3557073771953583	0.2829231023788452	0.406299352645874	0.3827425241470337	0.4566063582897186	0.2483086585998535	0.2714104652404785	0.256209522485733	0.3441721796989441	0.3272518515586853	0.307196319103241	0.2408193945884705	0.3636547923088074	0.3202200829982758	0.3709564805030823	0.3314516246318817	0.4283428490161896	0.2113921344280243	0.2761426568031311	0.2213124781847	0.2460021674633026	0.3055395483970642	0.2774691879749298	0.200835257768631	0.3368373811244965	0.2779358923435211	0.2607986330986023	0.3825979828834534	0.2281532138586044	0.2073716223239899	0.318829357624054	0.2520758211612701	0.3367633819580078	0.202365979552269	0.3693448603153229	0.3858261108398438	0.2723003923892975	0.3480004370212555	0.4080555140972137	0.208920031785965	0.3339240849018097	0.3163893520832062	0.2694010734558105	0.3084240853786469	0.2310059368610382	0.3878050148487091	0.2462776601314545	0.3238461911678314	0.4737707674503326	0.3732050061225891	0.2589321732521057	0.4303122460842133	0.4807575047016144	0.4936310946941376	0.3944859206676483	0.2703997194766998	0.4342646300792694	0.2831094563007355	0.4156136810779572	0.373746931552887	0.1351491659879684	0.1144111528992653	0.3484867215156555	0.4141055345535278	0.1166120171546936	0.3328762948513031	0.2055801302194595	0.3214859664440155	0.468227744102478	0.2144870311021805	0.4976504445075989	0.2504282891750336	0.2330189049243927	0.321036159992218	0.4559876024723053	0.2615264058113098	0.4284155666828156	0.4137705564498901	0.1040174216032028	0.2503132522106171	0.4105799794197083	0.329182356595993	0.4555893838405609	0.2227495759725571
S1-female-3	0.2506911754608154	0.486279308795929	0	0.293827086687088	0.1777152866125107	0.471413791179657	0.2154787927865982	0.3582044541835785	0.3599788546562195	0.2566423714160919	0.5707639455795288	0.3366451561450958	0.4210284948348999	0.3982998430728912	0.3498523533344269	0.32984858751297	0.2011354267597198	0.4824954569339752	0.4615901410579681	0.352336972951889	0.4543225169181824	0.4755725264549255	0.334319531917572	0.2636649608612061	0.5788742303848267	0.3407412469387054	0.5481889843940735	0.5380637645721436	0.5257262587547302	0.5728989243507385	0.4855266213417053	0.4235551953315735	0.5678625106811523	0.4429048299789429	0.4178622961044312	0.4207342565059662	0.3560196161270142	0.2988699078559875	0.2500725090503693	0.1598432809114456	0.3122331202030182	0.1380144506692886	0.2440961599349976	0.2048722058534622	0.3475639820098877	0.2699520885944366	0.4304392635822296	0.1916445940732956	0.2209659516811371	0.22520911693573	0.4064783453941345	0.3426510393619537	0.2207006216049194	0.2447800934314728	0.3617901206016541	0.2006134986877441	0.3588417768478394	0.3975265920162201	0.306198924779892	0.1660370826721191	0.2816295921802521	0.2348557263612747	0.1657977253198624	0.3624733686447144	0.3430630266666412	0.4414179623126984	0.4296807050704956	0.3231099843978882	0.3380534946918488	0.4273047149181366	0.4813970029354095	0.4500423967838287	0.3431854546070099	0.4412521123886108	0.5125510692596436	0.3729196488857269	0.3876305222511292	0.5205010771751404	0.2726855576038361	0.2026466131210327	0.5051774382591248	0.4393295347690582	0.4514181911945343	0.2703847885131836	0.2761430740356445	0.473917156457901	0.1076929271221161	0.164116159081459	0.267113208770752	0.2450272589921951	0.2784465849399567	0.4611343443393707	0.1989149153232574	0.2153877913951874	0.1868170648813248	0.3522078990936279	0.2712308764457703	0.2847650051116943	0.2322558909654617	0.2209936380386353	0.2926849722862244	0.2962339222431183	0.4672213196754456	0.2262458801269531	0.2023743391036987	0.3027143776416779	0.2173336893320084	0.1305855363607407	0.2117724120616913	0.1368111371994019	0.1431533247232437	0.1588849127292633	0.164483368396759	0.1603233367204666	0.2247301638126373	0.2858976423740387	0.1368247121572495	0.2043649703264236	0.3101844489574432	0.2144308984279633	0.134508341550827	0.1545957177877426	0.3725943863391876	0.2361094951629639	0.1991474032402039	0.3140997588634491	0.2463546842336655	0.2410327196121216	0.1408602297306061	0.4374710619449615	0.2180019319057465	0.274847149848938	0.1544007658958435	0.1983489096164703	0.1389459818601608	0.2853362560272217	0.3564184606075287	0.3092181980609894	0.1913473457098007	0.3457202017307281	0.2568002939224243	0.4153493642807007	0.3190814256668091	0.2089120298624039	0.2103655785322189	0.2436537593603134	0.1276368051767349	0.4467290639877319	0.3011744618415833	0.4397339522838593	0.3298159241676331	0.345588356256485	0.3526414930820465	0.4069706201553345	0.2668174803256989	0.3053849935531616	0.3166677355766296	0.1927146762609482	0.3605449199676514	0.3842966258525848	0.382297545671463	0.3462311327457428	0.2955098748207092	0.3948483467102051	0.2179920077323914	0.1930868923664093	0.3714415431022644	0.2313932925462723	0.2348017245531082	0.4420437514781952	0.2582137286663055	0.2517121732234955	0.3544075787067413	0.3415407836437225	0.3705177009105682	0.2583059668540955	0.3593523502349854	0.2526354789733887	0.1091273725032806	0.1792728155851364	0.2901876866817474	0.2895312011241913	0.1274062693119049	0.07832073420286179	0.285666823387146	0.4486899077892303	0.3583796322345734	0.281082808971405	0.3359248340129852	0.2514891624450684	0.3870810270309448	0.5207904577255249	0.243152990937233	0.3927020728588104	0.5099716782569885	0.2005173861980438	0.3088918924331665	0.2131638675928116	0.1746490001678467	0.3969155550003052	0.1816558390855789	0.2899690270423889	0.4530298709869385	0.2692251205444336	0.2072963118553162	0.3588362038135529	0.1272924244403839	0.2577669620513916	0.4749809205532074	0.2872723340988159	0.2477483600378036	0.2307907938957214	0.1873916834592819	0.3602469563484192
S1-male-1	0.1629178673028946	0.366490364074707	0.293827086687088	0	0.1722998172044754	0.3018269836902618	0.2305099666118622	0.1993597149848938	0.1599119454622269	0.1615304201841354	0.4383544921875	0.2050668597221375	0.2811880111694336	0.3307332098484039	0.2601128220558167	0.2450228333473206	0.2973990440368652	0.4124554395675659	0.3862005472183228	0.3142638802528381	0.3043333292007446	0.4260073304176331	0.2642193138599396	0.283860445022583	0.4779381155967712	0.282016932964325	0.405883401632309	0.4286204278469086	0.4037105143070221	0.4272426962852478	0.3383181989192963	0.2836099863052368	0.4267761409282684	0.3574472069740295	0.2895310521125793	0.2921970188617706	0.3028247952461243	0.267079770565033	0.2291072458028793	0.2804282009601593	0.262493371963501	0.2588828802108765	0.2512935101985931	0.2573682963848114	0.2856184244155884	0.2469139695167542	0.3334390223026276	0.2717968225479126	0.2917557656764984	0.3107421398162842	0.3295325338840485	0.3195311427116394	0.2926672399044037	0.3053740859031677	0.2769423723220825	0.2347759604454041	0.2639649510383606	0.3292241394519806	0.231005072593689	0.3053617477416992	0.2659806311130524	0.270757257938385	0.3105404376983643	0.2928494215011597	0.2860974669456482	0.3347768783569336	0.2942809462547302	0.2613109648227692	0.2517905235290527	0.2922911643981934	0.3229959309101105	0.3416189253330231	0.2820638418197632	0.3603070974349976	0.4327373206615448	0.3267741501331329	0.2542014718055725	0.3794330060482025	0.2945270240306854	0.3208845853805542	0.3605526685714722	0.3057340383529663	0.3729436695575714	0.2498824000358582	0.2621705532073975	0.3942037522792816	0.2280490696430206	0.2528176009654999	0.2366763949394226	0.2004450559616089	0.2474852502346039	0.3209687173366547	0.2456064820289612	0.2530277967453003	0.2262426763772964	0.2618087530136108	0.2686962485313416	0.2430833280086517	0.2761140763759613	0.2855051457881927	0.290553867816925	0.2382716983556747	0.3377066850662231	0.2551346123218536	0.2573964893817902	0.310659259557724	0.2743354737758636	0.3191840946674347	0.2722186148166656	0.3173148036003113	0.312894344329834	0.3561397790908813	0.3250821828842163	0.3665622472763062	0.3215238749980927	0.2735480070114136	0.3199869692325592	0.2973015606403351	0.2994784712791443	0.270358681678772	0.3432515263557434	0.2610373497009277	0.3351946771144867	0.2909978330135345	0.3000404834747314	0.2961656153202057	0.297310084104538	0.1975467950105667	0.2972942888736725	0.4046662151813507	0.2375816404819489	0.2147200852632523	0.3017012178897858	0.2926118969917297	0.3311300873756409	0.2362904101610184	0.2655381560325623	0.2859580814838409	0.2650300562381744	0.2211514264345169	0.3165148198604584	0.3087176978588104	0.2445625364780426	0.2452921718358994	0.2427817136049271	0.2226905524730682	0.2840418219566345	0.3543632924556732	0.2761979997158051	0.3643229007720947	0.2800697982311249	0.2450568377971649	0.2523371875286102	0.3279072940349579	0.2456334829330444	0.2772292196750641	0.2795523405075073	0.2896438241004944	0.2836389541625977	0.3041336834430695	0.2958509624004364	0.2621825635433197	0.2991394996643066	0.3011400401592255	0.2660809457302094	0.3076620101928711	0.2741456925868988	0.2781254649162292	0.3215858638286591	0.348501443862915	0.2675676345825195	0.2737628221511841	0.2494776993989944	0.284518301486969	0.2892960011959076	0.2295973151922226	0.2793819308280945	0.2821718454360962	0.2743825912475586	0.1732858568429947	0.2304627150297165	0.1569922417402267	0.2846109569072723	0.2710562944412231	0.2341836392879486	0.291889101266861	0.2313301116228104	0.2729247510433197	0.2139988094568253	0.1456871330738068	0.2708888649940491	0.35796257853508	0.1438945978879929	0.258715957403183	0.3544823527336121	0.2557080984115601	0.2039669901132584	0.2231134474277496	0.1787509471178055	0.2273776233196259	0.3548435270786285	0.1695137023925781	0.3571768403053284	0.1219354942440987	0.1703001260757446	0.1269284635782242	0.2653034329414368	0.1295951008796692	0.3283169865608215	0.2491690814495087	0.1566565185785294	0.186254695057869	0.1638797223567963	0.2322339862585068
S10-female-1	0.1827560365200043	0.4636702537536621	0.1777152866125107	0.1722998172044754	0	0.4486736953258514	0.1895091235637665	0.2476899474859238	0.2353949546813965	0.158054307103157	0.5509802103042603	0.3198090493679047	0.2826082706451416	0.3773965835571289	0.3305061757564545	0.3222822248935699	0.2617506682872772	0.4601542949676514	0.4586365818977356	0.3290831744670868	0.4422928690910339	0.4505396485328674	0.331376850605011	0.2778131067752838	0.5546112656593323	0.3183123767375946	0.525793731212616	0.5149663090705872	0.5165649056434631	0.567221462726593	0.4657450914382935	0.4221234023571014	0.5596616268157959	0.4421652257442474	0.4214642941951752	0.4194649755954742	0.3339694738388062	0.2747258543968201	0.2280358970165253	0.198830708861351	0.2893253862857819	0.1823916733264923	0.2785598039627075	0.247449517250061	0.325983464717865	0.2788075804710388	0.4095610380172729	0.266483336687088	0.2184872180223465	0.2130585759878159	0.3858927190303802	0.3484712243080139	0.2180711627006531	0.225479319691658	0.3444304764270782	0.1701720356941223	0.3643446564674377	0.3748475015163422	0.3100241422653198	0.2305039614439011	0.2609077394008636	0.2376191020011902	0.2262226343154907	0.3543026447296143	0.3244898319244385	0.4235032796859741	0.4189580380916595	0.3039943277835846	0.3336500823497772	0.4293782413005829	0.4678435325622559	0.4280061721801758	0.3193396031856537	0.4297149181365967	0.4898205399513245	0.3595394492149353	0.3723447024822235	0.4974031746387482	0.2709527313709259	0.2762486934661865	0.4954468011856079	0.445609450340271	0.434502512216568	0.2834620177745819	0.3206714689731598	0.4518635272979736	0.1724855601787567	0.240683451294899	0.2901694476604462	0.2529019415378571	0.2965584993362427	0.4701477587223053	0.2619017660617828	0.2865551114082336	0.2605775892734528	0.3555667698383331	0.3002188801765442	0.3133646547794342	0.2807374596595764	0.2754600048065186	0.3170275390148163	0.3201538324356079	0.4603803753852844	0.2865908443927765	0.2600240409374237	0.3372483253479004	0.2599889934062958	0.2708710134029388	0.2987871170043945	0.278485894203186	0.2723859548568726	0.2850547432899475	0.2669834792613983	0.2838303446769714	0.2886468470096588	0.3092569708824158	0.2310614585876465	0.2340952306985855	0.3122037351131439	0.252154529094696	0.2646749317646027	0.2354182600975037	0.3600116074085236	0.2631707489490509	0.2234085500240326	0.3262336850166321	0.2528789043426514	0.2669149041175842	0.2016655951738358	0.4236967265605927	0.2196211069822311	0.275595486164093	0.2508699893951416	0.2754875123500824	0.2651259005069733	0.2741753756999969	0.3367593586444855	0.3093386590480804	0.205262690782547	0.3438800871372223	0.2742252349853516	0.3921491503715515	0.3057373464107513	0.2229070067405701	0.2184427082538605	0.263633519411087	0.2180148810148239	0.4271816611289978	0.3009010851383209	0.4183568358421326	0.3258235454559326	0.3415559232234955	0.3430000841617584	0.3968935608863831	0.3006865382194519	0.3032412528991699	0.3302361965179443	0.2532027661800385	0.3476006388664246	0.3699606955051422	0.397961288690567	0.3322804570198059	0.322414219379425	0.3744731843471527	0.2720586657524109	0.2722842693328857	0.3777043521404266	0.2609110772609711	0.2783366441726685	0.4221630394458771	0.2883553504943848	0.2777787744998932	0.3424670994281769	0.3430333435535431	0.3462616503238678	0.2800352573394775	0.3456018269062042	0.2812607884407043	0.1310599148273468	0.1503211557865143	0.2726920545101166	0.1511186063289642	0.1614058464765549	0.155533105134964	0.2740741074085236	0.4422215521335602	0.2300475686788559	0.2527081668376923	0.2283468693494797	0.2462981939315796	0.3642383813858032	0.5004687309265137	0.1573069542646408	0.2731268703937531	0.4882870316505432	0.1613734513521194	0.2816900610923767	0.1962587088346481	0.08717167377471924	0.300476998090744	0.2296111434698105	0.2562448084354401	0.4463553726673126	0.1799615770578384	0.04028832539916039	0.2627166211605072	0.1577778905630112	0.1319759041070938	0.4542950391769409	0.264605700969696	0.1612973362207413	0.1657916307449341	0.08969716727733612	0.2980660498142242
