Eigvals	19
0.7970477737336985	0.2886637179587641	0.2635405224171137	0.23803168500625901	0.1823426951452561	0.1571181983768324	0.11296410144875577	0.0924507732280935	0.08274719795836247	0.07834499816591188	0.05345544505475786	0.04454494204343734	0.035537787881320844	0.02499542221220139	0.01113611204354395	0.008858613075097044	0.0	0.0	0.0

Proportion explained	19
0.3224590288492225	0.11678374273721845	0.10661973312208539	0.09629970562857011	0.07376979188945597	0.06356479916605384	0.04570151959317964	0.0374025090263298	0.03347676509860354	0.031695781427795194	0.021626295771850823	0.01802140251165275	0.014377407409319374	0.010112316774271138	0.004505300677142448	0.003583900317249008	0.0	0.0	0.0

Species	0	0

Site	19	19
F1_T3_y2016_seqrunA	0.008515543047582987	0.0694739542972819	0.1562043974807009	-0.02961438297334191	-0.11726463099193928	0.1818942867821644	-0.12255835107791145	0.07524246939274609	0.043977776053064334	-0.0806537850468454	0.05458319035229805	-0.06406882581608081	0.015751778035210447	0.03623515099899879	0.0030889601314288725	-0.008783196838671023	-0.0	0.0	0.0
F10_T3_y2016_seqrunA	-0.09295005605865127	0.0561159100948255	-0.027741405932237343	0.06079162772796029	0.07515068846792577	-0.05180271772745467	0.04271082480301562	0.07675961883607789	0.06731395101540834	0.05781217992376108	0.05832582902382203	-0.08188830194044147	-0.0860159854658663	-0.017886567146786325	0.003832458875759287	0.03572874499325251	-0.0	0.0	0.0
F2_T3_y2016_seqrunA	-0.12082713580529067	-0.12049306079855486	-0.05247975573731018	-0.05973383598623107	0.02109458007762055	0.020493624646211763	-0.01872414813700597	0.010851539795063073	-0.06680463390989791	-0.06876158489171325	0.034460170644935575	0.014823519692632478	0.013180411277867794	-0.08121165197978082	-0.04784546880657908	0.025684408755605747	-0.0	0.0	0.0
F3_T3_y2016_seqrunA	-0.07970985162368573	0.029759558922454382	-0.019096820076960206	0.04876175508009648	0.12384985752134783	-0.10437670467032459	0.017567677236137166	0.13221991161692165	-0.002781363660244207	-0.02356334512298427	-0.048781078025914214	-0.03192570812758708	0.057617019521483376	0.04326308301709127	-0.051254339469622594	-0.01951737817825821	-0.0	0.0	0.0
F4_T3_y2016_seqrunA	-0.0581442427345571	-0.20747067387631335	0.014689897107071902	-0.14508812943250138	-0.08487060006997417	0.06073337899526943	0.09401371986309308	-0.11566376332114293	0.03758922210183124	0.04324746764133918	-0.0352131221317517	-0.06686663818233646	0.05494201476553976	0.007310331146452196	-0.013427321578629792	0.0028307705527547654	-0.0	0.0	0.0
F5_T3_y2016_seqrunA	-0.005426426317577643	0.17967813601157032	-0.27214961125727993	-0.10098966041933137	0.16815783545763627	0.060141889406152345	-0.12185854825374728	-0.1068542278814272	0.06934823135735564	-0.022296288155179204	-0.012427106659900595	0.0024358359077171787	0.013412095577865654	0.0018631442313546413	0.005566981191281426	-0.0010459303114428234	-0.0	0.0	0.0
F6_T3_y2016_seqrunA	-0.020675905902489973	0.06618960997973974	0.14358888194751052	0.12160083350568612	0.025684228230663866	0.09386123467155862	-0.0164391412133514	-0.005225695891763509	0.08634976756370492	0.1753720958035927	-0.002637268877901248	0.045790825637648046	0.030636351544352597	-0.04804787420528697	-0.014435837028459379	-0.014915575636429214	-0.0	0.0	0.0
F7_T3_y2016_seqrunA	-0.10120896767670634	-0.04538995493655388	-0.02781852861522771	0.016030973800211783	-0.053048554692540884	-0.08725090297565989	0.024044022741571414	-0.025445725873420973	0.06236259432603081	-0.002877682696009073	0.09564887208911037	0.12131930294377333	0.0033886592366289712	0.06979514482229278	-0.012775958622585898	0.003170034717408659	-0.0	0.0	0.0
F8_T3_y2016_seqrunA	-0.0923916338590979	0.01983926174567863	0.03617642969341208	0.021175697070912252	-0.10937777154003377	-0.003598807313608398	0.016007506277310696	0.016752871062190287	0.0826656298789365	-0.11967915526308208	-0.07404551565566798	0.061053333483885766	-0.05932696073156287	-0.05559645987618779	-9.059383789036781e-05	-0.020566674914263512	-0.0	0.0	0.0
F9_T3_y2016_seqrunA	0.7310910514393659	-0.15623103145953132	-0.13217466300155206	0.16125824069079914	-0.018189496656564382	0.02451201665262595	0.008214817135044052	0.013216429707577788	0.013953152348860371	-0.01602222226975609	0.007583726126631455	-0.004205507479348159	-0.0030179384400485106	-0.00130448677181335	-0.0004120878599981817	-0.001562498515229605	-0.0	0.0	0.0
S1_T3_y2016_seqrunA	-0.03563766271560274	-0.14332916331462286	-0.026265186385459653	-0.19612307905293075	0.10880539279196952	0.12113936075663069	0.09385574329393577	0.0718440934935535	-0.010519578393391998	0.030304149744293626	-0.03708479267378207	0.02763170700329574	-0.0740161163452371	0.0347991628191695	0.015553985628284818	-0.01600607003773726	-0.0	0.0	0.0
S10_T3_y2016_seqrunA	-0.07782488989042172	0.04734330731336875	0.11248224335403043	0.1845582344500459	0.014165247017416525	0.0565392815782745	-0.009986726622879015	-0.14406021124156365	-0.09319595613758738	-0.01795685394615868	-0.04006950392689888	-0.011089199897150867	-0.06741254658814129	0.04863853316472603	-0.026704781992386722	0.01712853666181204	-0.0	0.0	0.0
S3_T3_y2016_seqrunA	-0.0027090672165028225	-0.13252384586917287	0.012868161390089523	-0.07769491282598634	-0.08900132126790047	-0.16805713800118557	-0.2130259655811321	0.01592459612732345	-0.0419027897930449	0.08402817134871937	-0.062201872735974155	-0.007036926949526254	-0.030205693345889694	0.004800660995482861	0.009412102999111806	-0.003643436701175534	-0.0	0.0	0.0
S4_T3_y2016_seqrunA	0.3888762249126362	0.19431412437732135	0.25676267594803776	-0.21483430442075166	0.07655515268728028	-0.10793446523399088	0.04453864442741245	-0.03367283222018308	-0.030898040529831465	-0.020312443527118508	0.010820374004333366	0.016123336000647727	0.009341424796719832	-0.011789343332180593	0.003227093657317116	0.010072390795641971	-0.0	0.0	0.0
S5_T3_y2016_seqrunA	-0.11582911550418462	-0.002058833880776413	-0.008041366592232863	0.08057077150754449	0.044000304334003676	-0.08740889206135485	0.04790431911941162	-0.06853445524325487	-0.06041070979292283	-0.019600738050115238	0.07052883627678924	-0.05424776482015236	-0.008149943515544792	-0.025738800887226278	0.02059953571396895	-0.06364610638456071	-0.0	0.0	0.0
S6_T3_y2016_seqrunA	-0.10372264133251956	-0.06967323001170685	0.043544101863529604	0.08575383366822163	0.11768661717274177	0.09637127175614678	-0.032062277208150865	0.054242890579379165	-0.12636055167087556	-0.003950845028847635	0.0028864583312269735	0.053452733147500854	0.0491390806052877	-0.008754125124256221	0.04272391185293856	0.013145307502219653	-0.0	0.0	0.0
S7_T3_y2016_seqrunA	-0.11377535776488855	0.025709208478633276	0.012066952801318349	0.11641589147112479	-0.010166739290693467	-0.07959775396178342	0.06884591273504928	-0.003543392779726395	0.06661847438999276	-0.049105600091296775	-0.09042828040311	-0.01748378185529852	0.05192491068358261	0.00787101202775448	0.04268049315549931	0.025666615109374718	-0.0	0.0	0.0
S8_T3_y2016_seqrunA	0.01250281223439406	0.26359971257074266	-0.19639762777773553	-0.03607463334344963	-0.22147919004809	0.03372915098431909	0.07912193942595035	0.04773150370690262	-0.10747561826134831	0.06249929689532858	-0.015846359707734698	0.0067237913487399655	0.007149647113488961	0.0008026410691778706	-0.0017435433199085052	0.0004377097981188131	-0.0	0.0	0.0
S9_T3_y2016_seqrunA	-0.12015267723180448	-0.07485298964438325	-0.02621877620970414	-0.03676492051807823	-0.07175159920086953	-0.05938811428399232	-0.002169968963753296	-0.011785619865252553	0.010170443113959116	-0.008482817267927887	0.08389744394948799	-0.010541730097918155	0.02166179127426281	-0.0050495549689824485	0.02200440931047037	0.015822348631578702	-0.0	0.0	0.0

Biplot	0	0

Site constraints	0	0
